	param_tagged_docs__lower	param_vectorize__min_count	param_reduce_dim__set_op_mix_ratio	param_reduce_dim__n_components	param_reduce_dim__metric	param_vectorize__window	param_vectorize__size	param_tagged_docs	subset	contamination	data_frac	dataset_name	mean_test_f1_macro	mean_test_f1_micro	mean_test_out_f1	mean_test_out_prec	mean_test_out_rec	mean_test_in_f1	params	param_vectorize__min_df	param_vectorize	param_reduce_dim	param_classify__metric	param_classify	mean_score_time	mean_fit_time
0		25.0	0.0	5.0	euclidean	300.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5125887834310617	0.8478946011186966	0.10850810062548294	0.12097259816187075	0.10329534112495574	0.9166694662366404	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	5.122483730316162	94.4643012682597
1		25.0						TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5121812623902823	0.8307780498309194	0.11795129370424833	0.1119862255873482	0.12459351556714643	0.9064112310763159	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42), 'vectorize__min_count': 25}		D2VTransformer(min_count=25, seed=42)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	3.9494314988454176	19.19178930918376
2						300.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5109256655947081	0.8254194447989109	0.11874470997786699	0.10973549286474776	0.12947937795807976	0.9031066212115494	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50, window=300), 'vectorize__size': 50, 'vectorize__window': 300}		D2VTransformer(seed=42, size=50, window=300)	passthrough		IsolationForest(contamination=0.1, random_state=42)	1.8445401986440024	92.73086476325987
3						5.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5098830388174213	0.8283945054127054	0.11481257942782593	0.10949679113023833	0.12129334492417658	0.9049534982070168	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=300), 'vectorize__size': 300, 'vectorize__window': 5}		D2VTransformer(seed=42, size=300)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	8.272126515706379	33.806716998418175
4	True					5.0	100.0	TaggedDocsTransformer(lower=True)		0.1	0.1	imdb_20news	0.5087889467800656	0.8309269258172228	0.1109998302192237	0.10615615615615616	0.11634308895972185	0.9065780633409076	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(lower=True), 'tagged_docs__lower': True, 'vectorize': D2VTransformer(seed=42), 'vectorize__size': 100, 'vectorize__window': 5}		D2VTransformer(seed=42)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	4.19038724899292	21.56994422276815
5		75.0						TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5083532765557802	0.8264625736404433	0.1128912374814014	0.10565755795698467	0.12132554171093725	0.9038153156301592	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42), 'vectorize__min_count': 75}		D2VTransformer(min_count=25, seed=42)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	3.4714895089467372	16.61117259661357
6		10.0						TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.507677537008136	0.8282459617388716	0.1104194708500692	0.10521922718122452	0.11632699056634148	0.9049356031662028	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42), 'vectorize__min_count': 10}		D2VTransformer(min_count=25, seed=42)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	4.019153833389281	19.641802469889324
7						100.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.506701764826249	0.8216982762287586	0.11253426294689754	0.10292315025130973	0.12460961396052675	0.9008692667056004	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50, window=300), 'vectorize__size': 300, 'vectorize__window': 100}		D2VTransformer(seed=42, size=50, window=300)	passthrough		IsolationForest(contamination=0.1, random_state=42)	2.626096566518148	87.2225604057312
8						50.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5066982828506897	0.8313740190135902	0.10651164562887484	0.10228052126200277	0.11142502978202774	0.9068849200725048	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=300, window=50), 'vectorize__size': 300, 'vectorize__window': 50}		D2VTransformer(seed=42, size=300, window=50)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	11.990339279174805	71.13157391548155
9		25.0	0.0	5.0	euclidean	50.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5066714514737081	0.8556345573066207	0.09179351854240823	0.10552708559338958	0.0819569206993142	0.921549384405008	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 50}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	3.89060918490092	38.84755301475525
10		25.0	0.0	5.0	euclidean	10.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5063975551272447	0.8614414518598865	0.08793223523823494	0.1164434875693822	0.07538072700344506	0.9248628750162544	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, window=10), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 10}		D2VTransformer(min_count=25, seed=42, window=10)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	4.070531765619913	22.566895087560013
11						50.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.505345997152974	0.8310754694910568	0.10398681672302718	0.100810401569213	0.10820535110595964	0.9067051775829208	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=300, window=50), 'vectorize__size': 100, 'vectorize__window': 50}		D2VTransformer(seed=42, size=300, window=50)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	5.084061145782472	36.41952236493429
12		25.0	0.0	5.0	euclidean	300.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5053339790307708	0.8612877241115293	0.08598472572149922	0.11558359162629273	0.07698251714478895	0.9246832323400422	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	6.1912303765614825	90.81503446896869
13						300.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5046192733913069	0.8214022522809928	0.1084852566312179	0.09931153513926444	0.11967545638945233	0.9007532901513958	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=300, window=50), 'vectorize__size': 300, 'vectorize__window': 300}		D2VTransformer(seed=42, size=300, window=50)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	7.474043607711793	155.4334172407786
14		25.0	0.0	5.0	euclidean	5.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5043320563684035	0.8276493943937556	0.10416519706810667	0.1017598621523016	0.10987153482082487	0.9044989156687004	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, window=10), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 5}		D2VTransformer(min_count=25, seed=42, window=10)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	3.7907057603200283	22.99409381548564
15						50.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5042830470544222	0.8254208405112826	0.10529619706437184	0.09852538976237693	0.11311536108696353	0.9032698970444724	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50, window=300), 'vectorize__size': 300, 'vectorize__window': 50}		D2VTransformer(seed=42, size=50, window=300)	passthrough		IsolationForest(contamination=0.1, random_state=42)	2.295076926549276	55.947728236516326
16						50.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5037156019253607	0.8282475568387248	0.10240760833052756	0.09742506197881452	0.10818925271257927	0.9050235955201941	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=300, window=50), 'vectorize__size': 50, 'vectorize__window': 50}		D2VTransformer(seed=42, size=300, window=50)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	2.3341293334960938	32.806575616200774
17		25.0	0.0	5.0	euclidean	300.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5036860806771076	0.8602479848571853	0.08319461212706089	0.10492351685012236	0.07368234650181911	0.9241775492271542	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	6.723059495290119	163.8200967311859
18						5.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5034970847788379	0.8218478833024947	0.1059276499503996	0.09720640081875574	0.1163752857464825	0.9010665196072764	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50), 'vectorize__size': 50, 'vectorize__window': 5}		D2VTransformer(seed=42, size=50)	passthrough		IsolationForest(contamination=0.1, random_state=42)	1.0557498931884766	15.54749083518982
19		25.0	0.0	5.0	euclidean	100.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5034469075376768	0.8365852102341607	0.09677808027020396	0.09797202046076424	0.09675134421584726	0.9101157348051494	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 100}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	6.650814692179363	52.96407612164816
20						10.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5033412702191709	0.818870164188945	0.10748528632244317	0.09767177451520133	0.11964325960269165	0.8991972541158986	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50), 'vectorize__size': 50, 'vectorize__window': 10}		D2VTransformer(seed=42, size=50)	passthrough		IsolationForest(contamination=0.1, random_state=42)	1.0828127861022951	17.089371999104813
21						10.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5032202141555077	0.8154474122163381	0.10938997293717967	0.0975796161758196	0.12456936797707588	0.8970504553738357	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50), 'vectorize__size': 300, 'vectorize__window': 10}		D2VTransformer(seed=42, size=50)	passthrough		IsolationForest(contamination=0.1, random_state=42)	1.1248443921407063	21.46349596977234
22						10.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5031868863416958	0.8273552978583125	0.10188990073839928	0.0964838022429083	0.10817315431919894	0.9044838719449922	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=300), 'vectorize__size': 300, 'vectorize__window': 10}		D2VTransformer(seed=42, size=300)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	6.753976583480835	32.06906795501709
23		25.0	0.0	5.0	euclidean	50.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5029803989456707	0.8723063415853165	0.07479118068816673	0.13291332569683084	0.05897646414887794	0.9311696172031746	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 50}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	8.815541346867882	64.23619198799132
24			0.0	15.0	euclidean					0.1	0.1	imdb_20news	0.5026551272105445	0.8602540994066228	0.08249721293199554	0.06244725738396625	0.12151067323481116	0.9228130414890936	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=15, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 15, 'reduce_dim__set_op_mix_ratio': 0.0, 'vectorize': TfidfVectorizer(min_df=25, stop_words='english'), 'vectorize__min_df': 25}	25.0	TfidfVectorizer(min_df=25, stop_words='english')	UMAP(n_components=15, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	67.86916319529216	27.695907195409134
25		25.0	0.0	5.0	euclidean	50.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5023886291165361	0.8489396573725515	0.08750384644722653	0.0989734246171967	0.0867622911233459	0.9172734117858458	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 50}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	4.792527278264363	39.084383487701416
26						5.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5021898059738433	0.8160433813990091	0.10692240586718302	0.09563252909590107	0.12130139412086673	0.8974572060805036	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50), 'vectorize__size': 300, 'vectorize__window': 5}		D2VTransformer(seed=42, size=50)	passthrough		IsolationForest(contamination=0.1, random_state=42)	1.4125959873199463	21.872992277145386
27						300.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5020821328209836	0.8288425955464812	0.0987300657211787	0.09470721363683958	0.10327119353488523	0.9054341999207884	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=300, window=50), 'vectorize__size': 100, 'vectorize__window': 300}		D2VTransformer(seed=42, size=300, window=50)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	4.687856117884318	83.31770825386046
28						300.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5019729706420908	0.8193179220102512	0.10442554050736877	0.09475347222222223	0.11633503976303165	0.8995204007768128	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50, window=300), 'vectorize__size': 100, 'vectorize__window': 300}		D2VTransformer(seed=42, size=50, window=300)	passthrough		IsolationForest(contamination=0.1, random_state=42)	2.4501951535542807	82.6260786851247
29		25.0	0.0	5.0	euclidean	100.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5016567963700055	0.8339069711180587	0.09489857607647767	0.0923846411747808	0.09993882610515473	0.9084150166635332	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 100}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	6.977814038594564	57.137402455011994
30						100.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5016486742166134	0.8219961611263532	0.10210514366900653	0.09433973287839308	0.11148942335554912	0.9011922047642202	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50, window=300), 'vectorize__size': 100, 'vectorize__window': 100}		D2VTransformer(seed=42, size=50, window=300)	passthrough		IsolationForest(contamination=0.1, random_state=42)	2.11088220278422	44.7339419523875
31						300.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5013417469830731	0.8214014547310661	0.10184722902050362	0.0938189747125624	0.1114652757654786	0.9008362649456426	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50, window=300), 'vectorize__size': 300, 'vectorize__window': 300}		D2VTransformer(seed=42, size=50, window=300)	passthrough		IsolationForest(contamination=0.1, random_state=42)	1.2364248434702556	148.13829827308658
32	True					5.0	300.0	TaggedDocsTransformer(lower=True)		0.1	0.1	imdb_20news	0.5012061699482891	0.8212525122822689	0.1016635050074648	0.09349406567844848	0.11144917737209824	0.9007488348891136	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(lower=True), 'tagged_docs__lower': True, 'vectorize': D2VTransformer(seed=42), 'vectorize__size': 300, 'vectorize__window': 5}		D2VTransformer(seed=42)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	8.707901159922281	35.74336838722229
33						50.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5007742808232065	0.8167894893553671	0.10358194343452568	0.0933309461535268	0.11638333494317267	0.8979666182118873	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50, window=300), 'vectorize__size': 50, 'vectorize__window': 50}		D2VTransformer(seed=42, size=50, window=300)	passthrough		IsolationForest(contamination=0.1, random_state=42)	1.4886585076649983	32.902645667394005
34						100.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5004683725388143	0.8211040350709288	0.1002626518243465	0.09228555897834896	0.10983128883737404	0.9006740932532821	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=300, window=50), 'vectorize__size': 50, 'vectorize__window': 100}		D2VTransformer(seed=42, size=300, window=50)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	3.1729940573374433	49.44373401006064
35						10.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5003586761036284	0.8294400269040175	0.09490943503672784	0.09082181259600614	0.0999629736952252	0.9058079171705288	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=300), 'vectorize__size': 50, 'vectorize__window': 10}		D2VTransformer(seed=42, size=300)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	2.267345666885376	19.50856455167134
36		25.0	0.0	5.0	euclidean			TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.5003000718641342	0.8734936940385802	0.06850327067839868	0.10352090203169874	0.05247271322322032	0.9320968730498695	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42), 'vectorize__min_count': 25}		D2VTransformer(min_count=25, seed=42)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	9.681387027104694	36.511869510014854
37						100.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.500098513125477	0.8202123742529616	0.10007189106897108	0.09195220399506213	0.10984738723075438	0.9001251351819827	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=300, window=50), 'vectorize__size': 100, 'vectorize__window': 100}		D2VTransformer(seed=42, size=300, window=50)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	5.19206444422404	49.38424022992453
38		25.0	0.0	200.0	euclidean	300.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.50007588613863	0.7719923063017079	0.1320724530079425	0.10293573413539503	0.1917157667664767	0.8680793192693175	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	16.96173683802287	128.53070664405823
