	Unnamed: 0	allow_noise	cluster_n	completeness	f1_macro	f1_macro_LOF	hash	homogeneity	in_f1	in_f1_LOF	min_cluster_size	mix_ratio	model_data_frac	model_desc	model_epochs	model_min_count	model_name	model_path	model_train_data	model_type	n_comps	out_f1	out_f1_LOF	out_prec	out_prec_LOF	out_rec	out_rec_LOF	test_data_contamination	test_data_fraction	test_data_name	test_data_path	test_data_seed	time	umap_metric	v_measure
846	846	0.0	3.0	1.0	0.5093490729327919	0.5122251041582737	200|0.3|cosine|90|False	0.0	0.9063152114222957	0.9068643602416254	90.0	0.3	0.1	doc2vecwikiimdb20news011001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.11238293444328826	0.11758584807492195	0.10724925521350546	0.11221449851042703	0.1180327868852459	0.12349726775956285	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	77.45546992799791	cosine	0.0
847	847	0.0	3.0	1.0	0.5553655725405019	0.524879641550394	200|0.4|cosine|15|False	0.0	0.9151015925315762	0.9092806150466776	15.0	0.4	0.1	doc2vecwikiimdb20news011001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.19562955254942768	0.1404786680541103	0.18669314796425024	0.13406156901688182	0.20546448087431693	0.14754098360655735	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	72.78271017899897	cosine	0.0
848	848	0.0	3.0	1.0	0.5438614476385744	0.524879641550394	200|0.4|cosine|45|False	0.0	0.912904997254256	0.9092806150466776	45.0	0.4	0.1	doc2vecwikiimdb20news011001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.17481789802289285	0.1404786680541103	0.16683217477656406	0.13406156901688182	0.1836065573770492	0.14754098360655735	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	77.9199751289998	cosine	0.0
849	849	0.0	3.0	1.0	0.5657192849522367	0.5484630975993454	6|0.3|cosine|15|False	0.0	0.9170785282811642	0.9137836353651841	15.0	0.3	0.1	doc2vecwiki013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.21436004162330907	0.1831425598335068	0.20456802383316786	0.17477656405163852	0.22513661202185792	0.1923497267759563	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	15.33300036699984	cosine	0.0
850	850	0.0	3.0	1.0	0.488066441864226	0.524879641550394	200|0.4|cosine|90|False	0.0	0.9022515101592532	0.9092806150466776	90.0	0.4	0.1	doc2vecwikiimdb20news011001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.07388137356919876	0.1404786680541103	0.070506454816286	0.13406156901688182	0.07759562841530054	0.14754098360655735	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	82.62402794100126	cosine	0.0
851	851	0.0	3.0	1.0	0.5950548034521518	0.5254548477954903	200|1.0|cosine|15|False	0.0	0.9226798462383304	0.9093904448105437	15.0	1.0	0.1	doc2vecwikiimdb20news011001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.267429760665973	0.14151925078043706	0.25521350546176763	0.13505461767626614	0.28087431693989073	0.14863387978142076	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	103.7552303949997	cosine	0.0
852	852	0.0	3.0	1.0	0.5766482036090678	0.5254548477954903	200|1.0|cosine|45|False	0.0	0.9191652937946184	0.9093904448105437	45.0	1.0	0.1	doc2vecwikiimdb20news011001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.2341311134235172	0.14151925078043706	0.2234359483614697	0.13505461767626614	0.2459016393442623	0.14863387978142076	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	107.72937653400005	cosine	0.0
853	853	0.0	3.0	1.0	0.5081986604425991	0.5254548477954903	200|1.0|cosine|90|False	0.0	0.9060955518945636	0.9093904448105437	90.0	1.0	0.1	doc2vecwikiimdb20news011001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.11030176899063476	0.14151925078043706	0.10526315789473684	0.13505461767626614	0.11584699453551912	0.14863387978142076	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	112.75872582100055	cosine	0.0
854	854	0.0	3.0	1.0	0.570896141158104	0.5358085602072251	6|0.15|cosine|15|False	0.0	0.9180669961559584	0.9113673805601318	15.0	0.15	0.1	doc2vecwiki013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.22372528616024973	0.1602497398543184	0.2135054617676266	0.1529294935451837	0.23497267759562845	0.16830601092896175	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	13.357814786999368	cosine	0.0
855	855	0.0	3.0	1.0	0.6571770779225603	0.6111605783148503	3|0.15|cosine|15|False	0.0	0.9345414607358594	0.9257550796265788	15.0	0.15	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.3798126951092612	0.29656607700312176	0.3624627606752731	0.2830188679245283	0.3989071038251366	0.3114754098360656	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	12.268957456999487	cosine	0.0
856	856	0.0	3.0	1.0	0.6261159406873559	0.6111605783148503	3|0.15|cosine|45|False	0.0	0.9286106534870949	0.9257550796265788	45.0	0.15	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.32362122788761705	0.29656607700312176	0.3088381330685204	0.2830188679245283	0.3398907103825137	0.3114754098360656	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	12.315291552997225	cosine	0.0
857	857	0.0	3.0	1.0	0.5128003104033702	0.6111605783148503	3|0.15|cosine|90|False	0.0	0.9069741900054916	0.9257550796265788	90.0	0.15	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.1186264308012487	0.29656607700312176	0.11320754716981132	0.2830188679245283	0.12459016393442625	0.3114754098360656	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	12.516774781997809	cosine	0.0
858	858	0.0	3.0	1.0	0.5731969661384895	0.5829754723051278	3|0.3|cosine|15|False	0.0	0.9185063152114225	0.9203734211971444	15.0	0.3	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.2278876170655567	0.2455775234131113	0.21747765640516387	0.23435948361469716	0.239344262295082	0.25792349726775954	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	13.940277871999571	cosine	0.0
859	859	0.0	3.0	1.0	0.6031076908835009	0.5829754723051278	3|0.3|cosine|45|False	0.0	0.9242174629324548	0.9203734211971444	45.0	0.3	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.2819979188345473	0.2455775234131113	0.269116186693148	0.23435948361469716	0.29617486338797816	0.25792349726775954	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	14.004331715001173	cosine	0.0
860	860	0.0	3.0	1.0	0.5806746473247424	0.5306317040013577	6|0.15|cosine|15|False	0.0	0.9199341021416804	0.9103789126853375	15.0	0.15	0.1	doc2vecwikiimdb20news011001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.24141519250780435	0.15088449531737774	0.2303872889771599	0.14399205561072492	0.253551912568306	0.15846994535519127	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	13.37358819400106	cosine	0.0
861	861	0.0	3.0	1.0	0.5657192849522367	0.5829754723051278	3|0.3|cosine|90|False	0.0	0.9170785282811642	0.9203734211971444	90.0	0.3	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.21436004162330907	0.2455775234131113	0.20456802383316786	0.23435948361469716	0.22513661202185792	0.25792349726775954	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	14.230545346003055	cosine	0.0
862	862	0.0	3.0	1.0	0.628991971912838	0.5645688724620439	3|0.4|cosine|45|False	0.0	0.9291598023064253	0.9168588687534324	45.0	0.4	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.3288241415192508	0.2122788761706556	0.3138033763654419	0.2025819265143992	0.3453551912568306	0.22295081967213115	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	15.139872900002954	cosine	0.0
863	863	0.0	3.0	1.0	0.5772234098541641	0.5645688724620439	3|0.4|cosine|90|False	0.0	0.9192751235584844	0.9168588687534324	90.0	0.4	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.23517169614984396	0.2122788761706556	0.22442899702085406	0.2025819265143992	0.2469945355191257	0.22295081967213115	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	15.380244911000775	cosine	0.0
864	864	0.0	3.0	1.0	0.6117357845599467	0.5703209349130076	3|1.0|cosine|15|False	0.0	0.9258649093904447	0.9179571663920922	15.0	1.0	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.2976066597294485	0.22268470343392302	0.2840119165839126	0.21251241310824232	0.3125683060109289	0.233879781420765	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	21.739562222999663	cosine	0.0
865	865	0.0	3.0	1.0	0.5496135100895381	0.5611176349914656	3|1.0|cosine|15|False	0.0	0.914003294892916	0.9161998901702362	15.0	1.0	0.1	doc2vecwiki013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30/doc2vec_wiki.bin	wikiEN	doc2vec	3.0	0.18522372528616027	0.2060353798126951	0.17676266137040714	0.1966236345580933	0.19453551912568307	0.2163934426229508	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	22.10894742599885	cosine	0.0
866	866	0.0	3.0	1.0	0.6295671781579343	0.5703209349130076	3|1.0|cosine|45|False	0.0	0.9292696320702909	0.9179571663920922	45.0	1.0	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.3298647242455775	0.22268470343392302	0.31479642502482624	0.21251241310824232	0.346448087431694	0.233879781420765	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	21.770087146000147	cosine	0.0
867	867	0.0	3.0	1.0	0.7854480705790521	0.5703209349130076	3|1.0|cosine|90|False	0.0	0.9590334980779792	0.9179571663920922	90.0	1.0	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.6118626430801248	0.22268470343392302	0.5839126117179742	0.21251241310824232	0.6426229508196721	0.233879781420765	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	21.995698429000182	cosine	0.0
868	868	0.0	3.0	1.0	0.5455870663738634	0.5185523728543339	6|0.15|cosine|15|False	0.0	0.913234486545854	0.9080724876441516	15.0	0.15	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.17793964620187305	0.12903225806451613	0.16981132075471694	0.12313803376365445	0.18688524590163932	0.1355191256830601	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	13.406097694998607	cosine	0.0
869	869	0.0	2.0	1.0	0.5076234541975027	0.5352333539621288	200|1.0|cosine|90|False	0.0	0.9059857221306974	0.911257550796266	90.0	1.0	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.10926118626430803	0.1592091571279917	0.10427010923535253	0.1519364448857994	0.11475409836065575	0.16721311475409836	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	105.61797956599912	cosine	0.0
870	870	0.0	3.0	1.0	0.4811639669230695	0.5576663975208874	3|0.3|cosine|90|False	0.0	0.9009335529928612	0.91554091158704	90.0	0.3	0.1	doc2vecwiki013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30/doc2vec_wiki.bin	wikiEN	doc2vec	3.0	0.06139438085327782	0.19979188345473467	0.058589870903674277	0.1906653426017875	0.06448087431693987	0.2098360655737705	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	14.471034926000355	cosine	0.0
871	871	0.0	3.0	1.0	0.543286241393478	0.5185523728543339	6|0.15|cosine|45|False	0.0	0.91279516749039	0.9080724876441516	45.0	0.15	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.17377731529656607	0.12903225806451613	0.16583912611717974	0.12313803376365445	0.1825136612021858	0.1355191256830601	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	13.659436542999174	cosine	0.0
872	872	0.0	3.0	1.0	0.5024465979916353	0.5185523728543339	6|0.15|cosine|90|False	0.0	0.9049972542559032	0.9080724876441516	90.0	0.15	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.09989594172736734	0.12903225806451613	0.09533267130089376	0.12313803376365445	0.10491803278688523	0.1355191256830601	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	14.090844957001536	cosine	0.0
873	873	0.0	3.0	1.0	0.5381093851876106	0.5576663975208874	3|0.3|cosine|15|False	0.0	0.9118066996155958	0.91554091158704	15.0	0.3	0.1	doc2vecwiki013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30/doc2vec_wiki.bin	wikiEN	doc2vec	3.0	0.16441207075962538	0.19979188345473467	0.15690168818272096	0.1906653426017875	0.1726775956284153	0.2098360655737705	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	14.149585319000835	cosine	0.0
874	874	0.0	3.0	1.0	0.5300564977562614	0.5191275790994302	6|0.3|cosine|15|False	0.0	0.9102690829214716	0.9081823174080176	15.0	0.3	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.14984391259105098	0.13007284079084286	0.14299900695134066	0.12413108242303872	0.15737704918032788	0.1366120218579235	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	15.226882032002322	cosine	0.0
875	875	0.0	3.0	1.0	0.5749225848737787	0.5191275790994302	6|0.3|cosine|45|False	0.0	0.9188358045030204	0.9081823174080176	45.0	0.3	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.23100936524453694	0.13007284079084286	0.2204568023833168	0.12413108242303872	0.2426229508196721	0.1366120218579235	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	15.3848416969995	cosine	0.0
876	876	0.0	3.0	1.0	0.5657192849522367	0.5645688724620439	3|0.4|cosine|15|False	0.0	0.9170785282811642	0.9168588687534324	15.0	0.4	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.21436004162330907	0.2122788761706556	0.20456802383316786	0.2025819265143992	0.22513661202185792	0.22295081967213115	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	15.119061882000096	cosine	0.0
877	877	0.0	3.0	1.0	0.5128003104033702	0.5145259291386592	45|1.0|cosine|15|False	0.0	0.9069741900054916	0.9073036792970895	15.0	1.0	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.1186264308012487	0.12174817898022892	0.11320754716981132	0.11618669314796425	0.12459016393442625	0.1278688524590164	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	38.59643470100127	cosine	0.0
878	878	0.0	3.0	1.0	0.5473126851091525	0.5191275790994302	200|0.15|cosine|15|False	0.0	0.913563975837452	0.9081823174080176	15.0	0.15	0.1	doc2vecwiki013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.18106139438085328	0.13007284079084286	0.1727904667328699	0.12413108242303872	0.1901639344262295	0.1366120218579235	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	64.81339847300114	cosine	0.0
879	879	0.0	3.0	1.0	0.5547903662954055	0.5266052602856831	3|1.0|cosine|90|False	0.0	0.91499176276771	0.9096101043382756	90.0	1.0	0.1	doc2vecwikiimdb20news011001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.19458896982310092	0.1436004162330905	0.18570009930486595	0.13704071499503476	0.20437158469945355	0.15081967213114755	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	22.300638121996602	cosine	0.0
880	880	0.0	3.0	1.0	0.4581557171192144	0.4857656168838405	200|0.15|cosine|90|False	0.0	0.8965403624382208	0.9018121911037892	90.0	0.15	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	200.0	0.01977107180020812	0.06971904266389177	0.018867924528301886	0.06653426017874876	0.02076502732240437	0.07322404371584701	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	81.70594689699647	cosine	0.0
881	881	0.0	3.0	1.0	0.5254548477954903	0.543286241393478	15|1.0|cosine|90|False	0.0	0.9093904448105437	0.91279516749039	90.0	1.0	0.1	doc2vecwiki013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30/doc2vec_wiki.bin	wikiEN	doc2vec	15.0	0.14151925078043706	0.17377731529656607	0.13505461767626614	0.16583912611717974	0.14863387978142076	0.1825136612021858	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	29.51410909500009	cosine	0.0
882	882	0.0	3.0	1.0	0.5346581477170324	0.4915176793348042	200|0.3|cosine|45|False	0.0	0.9111477210323996	0.9029104887424492	45.0	0.3	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	200.0	0.15816857440166493	0.0801248699271592	0.1509433962264151	0.07646474677259185	0.16612021857923498	0.08415300546448087	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	72.80934954699842	cosine	0.0
883	883	0.0	3.0	1.0	0.6082845470893683	0.4915176793348042	200|0.3|cosine|90|False	0.0	0.9252059308072488	0.9029104887424492	90.0	0.3	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	200.0	0.29136316337148804	0.0801248699271592	0.27805362462760674	0.07646474677259185	0.30601092896174864	0.08415300546448087	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	76.74999170600131	cosine	0.0
884	884	0.0	3.0	1.0	0.5392597976778033	0.4897920605995151	200|0.4|cosine|45|False	0.0	0.912026359143328	0.9025809994508512	45.0	0.4	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	200.0	0.16649323621227885	0.07700312174817897	0.15888778550148958	0.07348560079443893	0.17486338797814208	0.08087431693989071	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	74.85500909399705	cosine	0.0
885	885	0.0	3.0	1.0	0.6180630532560067	0.4897920605995151	200|0.4|cosine|90|False	0.0	0.9270730367929708	0.9025809994508512	90.0	0.4	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	200.0	0.3090530697190427	0.07700312174817897	0.29493545183714004	0.07348560079443893	0.32459016393442625	0.08087431693989071	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	79.04598317099952	cosine	0.0
886	886	0.0	3.0	1.0	0.5467374788640562	0.488066441864226	200|1.0|cosine|45|False	0.0	0.9134541460735859	0.9022515101592532	45.0	1.0	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	200.0	0.18002081165452655	0.07388137356919876	0.1717974180734856	0.070506454816286	0.18907103825136606	0.07759562841530054	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	104.68761917200027	cosine	0.0
887	887	0.0	3.0	1.0	0.5260300540405867	0.543286241393478	15|1.0|cosine|45|False	0.0	0.9095002745744096	0.91279516749039	45.0	1.0	0.1	doc2vecwiki013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30/doc2vec_wiki.bin	wikiEN	doc2vec	15.0	0.14255983350676374	0.17377731529656607	0.13604766633565046	0.16583912611717974	0.14972677595628414	0.1825136612021858	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	28.86798431200077	cosine	0.0
888	888	0.0	3.0	1.0	0.4759871107172021	0.5501887163346345	3|0.15|cosine|15|False	0.0	0.8999450851180669	0.914113124656782	15.0	0.15	1.0	doc2vecimdb20news1010001	100.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_100_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	3.0	0.05202913631633714	0.186264308012487	0.04965243296921549	0.17775571002979146	0.0546448087431694	0.19562841530054645	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	12.133074601999395	cosine	0.0
889	889	0.0	3.0	1.0	0.5254548477954903	0.5501887163346345	3|0.15|cosine|45|False	0.0	0.9093904448105437	0.914113124656782	45.0	0.15	1.0	doc2vecimdb20news1010001	100.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_100_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	3.0	0.14151925078043706	0.186264308012487	0.13505461767626614	0.17775571002979146	0.14863387978142076	0.19562841530054645	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	12.650203604000126	cosine	0.0
890	890	0.0	3.0	1.0	0.4754119044721057	0.5501887163346345	3|0.15|cosine|90|False	0.0	0.899835255354201	0.914113124656782	90.0	0.15	1.0	doc2vecimdb20news1010001	100.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_100_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	3.0	0.050988553590010414	0.186264308012487	0.04865938430983118	0.17775571002979146	0.05355191256830601	0.19562841530054645	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	12.511309281999276	cosine	0.0
