	allow_noise	cluster_n	completeness	f1_macro	f1_macro_LOF	hash	homogeneity	in_f1	in_f1_LOF	min_cluster_size	mix_ratio	model_data_frac	model_desc	model_epochs	model_min_count	model_name	model_path	model_train_data	model_type	n_comps	out_f1	out_f1_LOF	out_prec	out_prec_LOF	out_rec	out_rec_LOF	test_data_contamination	test_data_fraction	test_data_name	test_data_path	test_data_seed	time	umap_metric	v_measure
86	0.0	2.0	1.0	0.6358944468539944	0.6169126407658141	3|1.0|cosine|15|False	0.0	0.9304777594728172	0.9268533772652389	15.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.34131113423517173	0.3069719042663892	0.3257199602780536	0.2929493545183714	0.3584699453551913	0.3224043715846995	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	21.93552879500203	cosine	0.0
87	0.0	3.0	1.0	0.5496135100895381	0.5214284040798156	200|1.0|cosine|90|False	0.0	0.914003294892916	0.9086216364634815	90.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.18522372528616027	0.13423517169614985	0.17676266137040714	0.12810327706057598	0.19453551912568307	0.14098360655737704	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	121.69721860901336	cosine	0.0
88	0.0	3.0	1.0	0.5893027410011881	0.5893027410011881	3|0.4|cosine|45|False	0.0	0.9215815485996706	0.9215815485996706	45.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.2570239334027055	0.2570239334027055	0.24528301886792453	0.24528301886792453	0.26994535519125684	0.26994535519125684	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	15.179236895004578	cosine	0.0
89	0.0	3.0	1.0	0.5346581477170324	0.5306317040013577	15|0.4|cosine|90|False	0.0	0.9111477210323997	0.9103789126853377	90.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.15816857440166493	0.15088449531737774	0.1509433962264151	0.14399205561072492	0.16612021857923498	0.15846994535519127	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	20.166748345000087	cosine	0.0
90	0.0	3.0	1.0	0.4736862857368166	0.503597010481828	15|1.0|cosine|15|False	0.0	0.899505766062603	0.9052169137836352	15.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.04786680541103018	0.10197710718002082	0.04568023833167825	0.09731876861966236	0.05027322404371585	0.10710382513661203	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	28.458204303999082	cosine	0.0
91	0.0	3.0	1.0	0.5691705224228149	0.503597010481828	15|1.0|cosine|45|False	0.0	0.9177375068643602	0.9052169137836352	45.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.22060353798126953	0.10197710718002082	0.21052631578947367	0.09731876861966236	0.23169398907103825	0.10710382513661203	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	28.83175134799967	cosine	0.0
92	0.0	3.0	1.0	0.7515109021183658	0.503597010481828	15|1.0|cosine|90|False	0.0	0.9525535420098846	0.9052169137836352	90.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.550468262226847	0.10197710718002082	0.5253227408142999	0.09731876861966236	0.5781420765027322	0.10710382513661203	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	29.74274413799867	cosine	0.0
93	0.0	3.0	1.0	0.6163374345207175	0.5795242348345496	3|0.4|cosine|90|False	0.0	0.9267435475013728	0.9197144426139483	90.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.3059313215400624	0.2393340270551509	0.2919563058589871	0.22840119165839126	0.32131147540983607	0.25136612021857924	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	16.191228898998816	cosine	0.0
94	0.0	3.0	1.0	0.5921787722266699	0.5795242348345496	3|0.4|cosine|45|False	0.0	0.9221306974190007	0.9197144426139483	45.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.26222684703433924	0.2393340270551509	0.2502482621648461	0.22840119165839126	0.2754098360655738	0.25136612021857924	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	15.35318556400307	cosine	0.0
95	0.0	3.0	1.0	0.5421358289032853	0.5208531978347194	45|0.15|cosine|15|False	0.0	0.912575507962658	0.9085118066996156	15.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.17169614984391263	0.13319458896982309	0.16385302879841113	0.12711022840119166	0.18032786885245902	0.13989071038251366	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	23.4247893799984	cosine	0.0
96	0.0	3.0	1.0	0.6146118157854286	0.5306317040013577	15|0.4|cosine|45|False	0.0	0.9264140582097748	0.9103789126853377	45.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.30280957336108216	0.15088449531737774	0.28897715988083417	0.14399205561072492	0.3180327868852459	0.15846994535519127	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	19.59991855899716	cosine	0.0
97	0.0	3.0	1.0	0.5916035659815735	0.5208531978347194	45|0.15|cosine|45|False	0.0	0.9220208676551345	0.9085118066996156	45.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.2611862643080125	0.13319458896982309	0.24925521350546176	0.12711022840119166	0.2743169398907104	0.13989071038251366	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	25.0503761650034	cosine	0.0
98	0.0	3.0	1.0	0.5012961855014426	0.524879641550394	6|0.3|cosine|15|False	0.0	0.9047775947281713	0.9092806150466777	15.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.09781477627471384	0.1404786680541103	0.09334657398212512	0.13406156901688182	0.10273224043715846	0.14754098360655737	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	15.985418177995598	cosine	0.0
99	0.0	3.0	1.0	0.5237292290602013	0.5162515478739483	45|0.3|cosine|15|False	0.0	0.9090609555189456	0.9076331685886876	15.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.13839750260145683	0.12486992715920915	0.1320754716981132	0.11916583912611718	0.1453551912568306	0.13114754098360656	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	25.74355478299549	cosine	0.0
100	0.0	3.0	1.0	0.5697457286679113	0.5795242348345496	3|0.4|cosine|15|False	0.0	0.9178473366282264	0.9197144426139483	15.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.22164412070759623	0.2393340270551509	0.211519364448858	0.22840119165839126	0.23278688524590163	0.25136612021857924	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	15.741780616997858	cosine	0.0
101	0.0	3.0	1.0	0.5422103744208921	0.5893027410011881	3|0.3|cosine|90|False	0.0	0.9126352204711439	0.9215815485996706	90.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.17178552837064032	0.2570239334027055	0.16401590457256462	0.24528301886792453	0.18032786885245902	0.26994535519125684	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	14.377131927998562	cosine	0.0
102	0.0	3.0	1.0	0.5777986160992605	0.5162515478739483	45|0.3|cosine|45|False	0.0	0.9193849533223504	0.9076331685886876	45.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.23621227887617063	0.12486992715920915	0.22542204568023833	0.11916583912611718	0.24808743169398906	0.13114754098360656	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	26.490158032996987	cosine	0.0
103	0.0	3.0	1.0	0.5122251041582737	0.5162515478739483	45|0.3|cosine|90|False	0.0	0.9068643602416254	0.9076331685886876	90.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.11758584807492196	0.12486992715920915	0.11221449851042702	0.11916583912611718	0.12349726775956284	0.13114754098360656	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	26.594602028002555	cosine	0.0
104	0.0	3.0	1.0	0.48576561688384046	0.5128003104033702	45|0.4|cosine|15|False	0.0	0.9018121911037891	0.9069741900054916	15.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.06971904266389178	0.1186264308012487	0.06653426017874876	0.11320754716981132	0.073224043715847	0.12459016393442623	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	26.784383457998047	cosine	0.0
105	0.0	3.0	1.0	0.5243044353052977	0.5208531978347194	45|0.15|cosine|90|False	0.0	0.9091707852828117	0.9085118066996156	90.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.13943808532778357	0.13319458896982309	0.13306852035749753	0.12711022840119166	0.146448087431694	0.13989071038251366	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	25.93270952099556	cosine	0.0
106	0.0	3.0	1.0	0.4869160293740332	0.5306317040013577	15|0.4|cosine|15|False	0.0	0.9020318506315211	0.9103789126853377	15.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.07180020811654525	0.15088449531737774	0.06852035749751738	0.14399205561072492	0.07540983606557378	0.15846994535519127	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	19.08539810199727	cosine	0.0
107	0.0	3.0	1.0	0.5444366538836708	0.5893027410011881	3|0.4|cosine|90|False	0.0	0.913014827018122	0.9215815485996706	90.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.17585848074921956	0.2570239334027055	0.16782522343594836	0.24528301886792453	0.18469945355191256	0.26994535519125684	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	15.42531890400278	cosine	0.0
108	0.0	3.0	1.0	0.5300564977562614	0.524879641550394	15|0.3|cosine|90|False	0.0	0.9102690829214717	0.9092806150466777	90.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.149843912591051	0.1404786680541103	0.14299900695134063	0.13406156901688182	0.15737704918032788	0.14754098360655737	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	18.83356975600327	cosine	0.0
109	0.0	3.0	1.0	0.5680201099326221	0.524879641550394	6|0.3|cosine|45|False	0.0	0.9175178473366282	0.9092806150466777	45.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.21852237252861603	0.1404786680541103	0.20854021847070506	0.13406156901688182	0.22950819672131148	0.14754098360655737	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	16.321730985000613	cosine	0.0
110	0.0	3.0	1.0	0.49899536052105703	0.524879641550394	6|0.3|cosine|90|False	0.0	0.9043382756727072	0.9092806150466777	90.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.09365244536940687	0.1404786680541103	0.08937437934458789	0.13406156901688182	0.09836065573770492	0.14754098360655737	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	16.181112496000424	cosine	0.0
111	0.0	3.0	1.0	0.5864267097757061	0.5185523728543339	6|0.4|cosine|15|False	0.0	0.9210323997803405	0.9080724876441516	15.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.2518210197710718	0.12903225806451613	0.24031777557100298	0.12313803376365443	0.2644808743169399	0.1355191256830601	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	16.650990854002885	cosine	0.0
112	0.0	3.0	1.0	0.575497791118875	0.5116498979131774	6|0.15|cosine|45|False	0.0	0.9189456342668864	0.9067545304777596	45.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.23204994797086367	0.1165452653485952	0.2214498510427011	0.1112214498510427	0.24371584699453552	0.12240437158469945	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	13.960231376993761	cosine	0.0
113	0.0	3.0	1.0	0.6019572783933083	0.5185523728543339	6|0.4|cosine|45|False	0.0	0.9239978034047227	0.9080724876441516	45.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.2799167533818939	0.12903225806451613	0.2671300893743793	0.12313803376365443	0.2939890710382514	0.1355191256830601	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	16.902593982995313	cosine	0.0
114	0.0	3.0	1.0	0.7693422957163534	0.5185523728543339	6|0.4|cosine|90|False	0.0	0.9559582646897308	0.9080724876441516	90.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.582726326742976	0.12903225806451613	0.5561072492552135	0.12313803376365443	0.6120218579234973	0.1355191256830601	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	17.453065428999253	cosine	0.0
115	0.0	3.0	1.0	0.5030218042367317	0.5093490729327919	6|1.0|cosine|15|False	0.0	0.9051070840197694	0.9063152114222955	15.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.10093652445369407	0.11238293444328826	0.09632571996027806	0.10724925521350546	0.10601092896174863	0.1180327868852459	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	24.246779083994625	cosine	0.0
116	0.0	3.0	1.0	0.5582416037659838	0.5093490729327919	6|1.0|cosine|45|False	0.0	0.9156507413509061	0.9063152114222955	45.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.2008324661810614	0.11238293444328826	0.1916583912611718	0.10724925521350546	0.21092896174863388	0.1180327868852459	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	24.82999387000018	cosine	0.0
117	0.0	3.0	1.0	0.7175737336576797	0.5093490729327919	6|1.0|cosine|90|False	0.0	0.9460735859417903	0.9063152114222955	90.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.4890738813735692	0.11238293444328826	0.4667328699106256	0.10724925521350546	0.5136612021857924	0.1180327868852459	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	24.753151172997605	cosine	0.0
118	0.0	3.0	1.0	0.6255407344422597	0.5116498979131774	6|0.15|cosine|15|False	0.0	0.928500823723229	0.9067545304777596	15.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.32258064516129037	0.1165452653485952	0.30784508440913605	0.1112214498510427	0.33879781420765026	0.12240437158469945	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	14.06963422500121	cosine	0.0
119	0.0	3.0	1.0	0.7739439456771245	0.5444366538836708	3|1.0|cosine|90|False	0.0	0.956836902800659	0.913014827018122	90.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.5910509885535901	0.17585848074921956	0.564051638530288	0.16782522343594836	0.6207650273224044	0.18469945355191256	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	22.88633865099837	cosine	0.0
120	0.0	3.0	1.0	0.5962052159423444	0.5444366538836708	3|1.0|cosine|45|False	0.0	0.9228995057660625	0.913014827018122	45.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.2695109261186264	0.17585848074921956	0.2571996027805363	0.16782522343594836	0.2830601092896175	0.18469945355191256	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	22.956420170994534	cosine	0.0
121	0.0	3.0	1.0	0.5404102101679962	0.5116498979131774	15|0.15|cosine|15|False	0.0	0.9122460186710599	0.9067545304777596	15.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.16857440166493234	0.1165452653485952	0.1608738828202582	0.1112214498510427	0.17704918032786884	0.12240437158469945	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	15.759591128000466	cosine	0.0
122	0.0	3.0	1.0	0.5731969661384895	0.5116498979131774	15|0.15|cosine|45|False	0.0	0.9185063152114223	0.9067545304777596	45.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.2278876170655567	0.1165452653485952	0.21747765640516387	0.1112214498510427	0.23934426229508196	0.12240437158469945	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	16.16201807899779	cosine	0.0
123	0.0	3.0	1.0	0.5191275790994302	0.5116498979131774	15|0.15|cosine|90|False	0.0	0.9081823174080175	0.9067545304777596	90.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.13007284079084286	0.1165452653485952	0.12413108242303873	0.1112214498510427	0.1366120218579235	0.12240437158469945	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	16.84018055699562	cosine	0.0
124	0.0	3.0	1.0	0.5467374788640562	0.524879641550394	15|0.3|cosine|15|False	0.0	0.913454146073586	0.9092806150466777	15.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.18002081165452655	0.1404786680541103	0.1717974180734856	0.13406156901688182	0.18907103825136612	0.14754098360655737	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	17.679858864998096	cosine	0.0
125	0.0	3.0	1.0	0.5812498535698388	0.524879641550394	15|0.3|cosine|45|False	0.0	0.9200439319055465	0.9092806150466777	45.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.24245577523413112	0.1404786680541103	0.2313803376365442	0.13406156901688182	0.2546448087431694	0.14754098360655737	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	18.35890598699916	cosine	0.0
126	0.0	3.0	1.0	0.5685953161777185	0.5128003104033702	45|0.4|cosine|45|False	0.0	0.9176276771004943	0.9069741900054916	45.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.21956295525494277	0.1186264308012487	0.20953326713008938	0.11320754716981132	0.23060109289617486	0.12459016393442623	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	27.100724934003665	cosine	0.0
127	0.0	3.0	1.0	0.7020431650400776	0.5128003104033702	45|0.4|cosine|90|False	0.0	0.9431081823174081	0.9069741900054916	90.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.4609781477627471	0.1186264308012487	0.4399205561072492	0.11320754716981132	0.48415300546448087	0.12459016393442623	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	28.59303108599852	cosine	0.0
128	0.0	3.0	1.0	0.5070482479524064	0.5116498979131774	6|0.15|cosine|90|False	0.0	0.9058758923668315	0.9067545304777596	90.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.10822060353798127	0.1165452653485952	0.10327706057596822	0.1112214498510427	0.11366120218579236	0.12240437158469945	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	14.751609926999663	cosine	0.0
129	0.0	3.0	1.0	0.5737721723835858	0.5789490285894532	3|0.15|cosine|90|False	0.0	0.9186161449752882	0.9196046128500823	90.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.22892819979188345	0.2382934443288241	0.21847070506454816	0.22740814299900694	0.24043715846994534	0.2502732240437158	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	12.7874753540018	cosine	0.0
130	0.0	3.0	1.0	0.47771272945249116	0.5197027853445266	45|1.0|cosine|15|False	0.0	0.900274574409665	0.9082921471718837	15.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.05515088449531738	0.13111342351716962	0.05263157894736842	0.12512413108242304	0.05792349726775956	0.1377049180327869	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	40.390168386998994	cosine	0.0
