	contamination	dim_reduce_time	doc2vec_data_frac	doc2vec_epochs	doc2vec_min_count	epochs	f1_macro	fraction	hidden_neurons	in_f1	metric	model_name	model_path	model_train_data	model_type	n_components	out_f1	out_prec	out_rec	outlier_detector	seed	set_op_mix_ratio	time
82	0.1	733.3680615590056	1.0	100.0	1.0	3.0	0.9603858376182439	1.0	[2, 1, 1, 2]	0.9917306027405439	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	300.0	0.929041072495944	0.9696969696969697	0.8916571053925586	AE	42.0	1.0	13.181178015001933
83	0.1	733.3680615590056	1.0	100.0	1.0	5.0	0.9603858376182439	1.0	[2, 1, 1, 2]	0.9917306027405439	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	300.0	0.929041072495944	0.9696969696969697	0.8916571053925586	AE	42.0	1.0	21.010678808001103
84	0.1	262.5366261129966	1.0	100.0	1.0	1.0	0.6700726620407538	1.0	[1]	0.9311281607308116	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	0.40901716335069593	0.4269162210338681	0.39255859695131945	AE	42.0	1.0	3.9681808249952155
85	0.1	262.5366261129966	1.0	100.0	1.0	3.0	0.8364426099496931	1.0	[1]	0.9658576389925466	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	0.7070275809068397	0.7379679144385026	0.6785772824127192	AE	42.0	1.0	5.563542153999151
86	0.1	262.5366261129966	1.0	100.0	1.0	5.0	0.9236795740394809	1.0	[1]	0.9840682250151755	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	0.8632909230637862	0.9010695187165776	0.8285526962792985	AE	42.0	1.0	8.070573828998022
87	0.1	262.5366261129966	1.0	100.0	1.0	1.0	0.6662590242663369	1.0	[2]	0.9303320695385656	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	0.40218597899410813	0.4197860962566845	0.38600229470578595	AE	42.0	1.0	2.8379851119971136
88	0.1	262.5366261129966	1.0	100.0	1.0	3.0	0.8885941065148448	1.0	[2]	0.9767441860465116	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	0.8004440269831782	0.8354723707664884	0.7682347156203901	AE	42.0	1.0	5.477384622005047
89	0.1	262.5366261129966	1.0	100.0	1.0	5.0	0.750635760025312	1.0	[2]	0.94794558716701	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	0.5533259328836138	0.5775401069518716	0.5310604818882151	AE	42.0	1.0	8.026693051993789
90	0.1	262.5366261129966	1.0	100.0	1.0	1.0	0.6682611840979057	1.0	[2, 1, 2]	0.9307500174144947	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	0.4057723507813167	0.4235294117647059	0.389444353384691	AE	42.0	1.0	3.232066042997758
91	0.1	262.5366261129966	1.0	100.0	1.0	3.0	0.889070811236647	1.0	[2, 1, 2]	0.9768436974455423	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	0.8012979250277518	0.8363636363636363	0.7690542534010818	AE	42.0	1.0	5.9984907190009835
92	0.1	262.5366261129966	1.0	100.0	1.0	5.0	0.9227261645958766	1.0	[2, 1, 2]	0.983869202217114	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	0.8615831269746391	0.8992869875222816	0.8269136207179151	AE	42.0	1.0	9.134734965999087
93	0.1	262.5366261129966	1.0	100.0	1.0	1.0	0.7323302987081106	1.0	[2, 1, 1, 2]	0.944124349444229	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	0.5205362479719922	0.5433155080213904	0.49959023110965417	AE	42.0	1.0	3.3689348049956607
94	0.1	262.5366261129966	1.0	100.0	1.0	3.0	0.8887847884035658	1.0	[2, 1, 1, 2]	0.976783990606124	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	0.8007855862010076	0.8358288770053476	0.7685625307326668	AE	42.0	1.0	6.114360276995285
95	0.1	262.5366261129966	1.0	100.0	1.0	5.0	0.9236795740394809	1.0	[2, 1, 1, 2]	0.9840682250151755	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	0.8632909230637862	0.9010695187165776	0.8285526962792985	AE	42.0	1.0	8.99021110600006
96	0.1	255.53156136799953	1.0	100.0	1.0	1.0	0.9552374266227811	1.0	[1]	0.9906558796310118	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	4.0	0.9198189736145505	0.9600713012477718	0.8828060973610884	AE	42.0	1.0	3.9832370239964803
97	0.1	255.53156136799953	1.0	100.0	1.0	3.0	0.9600998147851626	1.0	[1]	0.9916708959011253	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	4.0	0.9285287336691999	0.9691622103386809	0.8911653827241436	AE	42.0	1.0	5.873917696997523
98	0.1	255.53156136799953	1.0	100.0	1.0	5.0	0.9605765195069648	1.0	[1]	0.9917704073001562	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	4.0	0.9293826317137733	0.9700534759358289	0.8919849205048352	AE	42.0	1.0	8.116822538999259
99	0.1	255.53156136799953	1.0	100.0	1.0	1.0	0.9586697006197564	1.0	[2]	0.9913723617040333	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	4.0	0.9259670395354794	0.966488413547237	0.8887067693820685	AE	42.0	1.0	2.9093889520008815
100	0.1	255.53156136799953	1.0	100.0	1.0	3.0	0.9600998147851626	1.0	[2]	0.9916708959011253	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	4.0	0.9285287336691999	0.9691622103386809	0.8911653827241436	AE	42.0	1.0	5.379907232003461
101	0.1	255.53156136799953	1.0	100.0	1.0	5.0	0.9275885527582581	1.0	[2]	0.9848842184872277	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	4.0	0.8702928870292886	0.9083778966131907	0.8352729060809704	AE	42.0	1.0	8.081347215003916
102	0.1	255.53156136799953	1.0	100.0	1.0	1.0	0.9553327675671415	1.0	[2, 1, 2]	0.990675781910818	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	4.0	0.919989753223465	0.9602495543672014	0.8829700049172267	AE	42.0	1.0	3.304762430001574
103	0.1	255.53156136799953	1.0	100.0	1.0	3.0	0.9600998147851626	1.0	[2, 1, 2]	0.9916708959011253	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	4.0	0.9285287336691999	0.9691622103386809	0.8911653827241436	AE	42.0	1.0	5.9890367629996035
104	0.1	255.53156136799953	1.0	100.0	1.0	5.0	0.9604811785626044	1.0	[2, 1, 2]	0.9917505050203501	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	4.0	0.9292118521048588	0.9698752228163993	0.891821012948697	AE	42.0	1.0	8.764765806001378
105	0.1	255.53156136799953	1.0	100.0	1.0	1.0	0.9553327675671415	1.0	[2, 1, 1, 2]	0.990675781910818	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	4.0	0.919989753223465	0.9602495543672014	0.8829700049172267	AE	42.0	1.0	3.3296512349988916
106	0.1	255.53156136799953	1.0	100.0	1.0	3.0	0.9600998147851626	1.0	[2, 1, 1, 2]	0.9916708959011253	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	4.0	0.9285287336691999	0.9691622103386809	0.8911653827241436	AE	42.0	1.0	6.292020713000966
107	0.1	255.53156136799953	1.0	100.0	1.0	5.0	0.9605765195069648	1.0	[2, 1, 1, 2]	0.9917704073001562	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	4.0	0.9293826317137733	0.9700534759358289	0.8919849205048352	AE	42.0	1.0	9.504985086001398
108	0.1	260.3987747489955	1.0	100.0	1.0	1.0	0.7162176791111989	1.0	[1]	0.9407608641569892	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.4916744940654086	0.5131907308377897	0.471889854122275	AE	42.0	1.0	4.005637984999339
109	0.1	260.3987747489955	1.0	100.0	1.0	3.0	0.7965900952070359	1.0	[1]	0.957538486033575	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.6356417043804969	0.663458110516934	0.6100639239468939	AE	42.0	1.0	5.844773832002829
110	0.1	260.3987747489955	1.0	100.0	1.0	5.0	0.8099378274174953	1.0	[1]	0.9603248052064364	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.6595508496285543	0.6884135472370766	0.6330109818062613	AE	42.0	1.0	8.30418298299628
111	0.1	260.3987747489955	1.0	100.0	1.0	1.0	0.7633161056252482	1.0	[2]	0.9505925903812282	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.5760396208692682	0.6012477718360071	0.552860186854614	AE	42.0	1.0	2.894196501998522
112	0.1	260.3987747489955	1.0	100.0	1.0	3.0	0.6556761794423298	1.0	[2]	0.9281229164800827	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.38322944240457685	0.4	0.3678085559744304	AE	42.0	1.0	5.557486146004521
113	0.1	260.3987747489955	1.0	100.0	1.0	5.0	0.7863886141604707	1.0	[2]	0.9554089420943168	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.6173682862266245	0.6443850267379679	0.5925258154400918	AE	42.0	1.0	8.1195894650009
114	0.1	260.3987747489955	1.0	100.0	1.0	1.0	0.7183151798871282	1.0	[2, 1, 2]	0.9411987143127246	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.4954316454615319	0.5171122994652406	0.47549582035731847	AE	42.0	1.0	3.6606137179987854
115	0.1	260.3987747489955	1.0	100.0	1.0	3.0	0.7946832763198276	1.0	[2, 1, 2]	0.9571404404374521	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.6322261122022031	0.6598930481283423	0.6067857728241272	AE	42.0	1.0	6.0915297719984665
116	0.1	260.3987747489955	1.0	100.0	1.0	5.0	0.809842486473135	1.0	[2, 1, 2]	0.9603049029266303	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.6593800700196396	0.6882352941176471	0.6328470742501229	AE	42.0	1.0	8.817590900005598
117	0.1	260.3987747489955	1.0	100.0	1.0	1.0	0.7157409743893968	1.0	[2, 1, 1, 2]	0.9406613527579584	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.49082059602083516	0.5122994652406417	0.47107031634158336	AE	42.0	1.0	3.3313559079979314
118	0.1	260.3987747489955	1.0	100.0	1.0	3.0	0.797924868428082	1.0	[2, 1, 1, 2]	0.9578171179508613	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.6380326189053026	0.6659536541889483	0.6123586297328307	AE	42.0	1.0	6.241776556002151
119	0.1	260.3987747489955	1.0	100.0	1.0	5.0	0.8097471455287746	1.0	[2, 1, 1, 2]	0.9602850006468241	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.6592092904107251	0.6880570409982175	0.6326831666939846	AE	42.0	1.0	9.436374368997349
120	0.1	320.5270084590011	1.0	100.0	1.0	1.0	0.6151562780891499	1.0	[1]	0.9196644475624683	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.3106481086158313	0.3242424242424242	0.29814784461563676	AE	42.0	1.0	4.891920829002629
121	0.1	320.5270084590011	1.0	100.0	1.0	3.0	0.6128680954244997	1.0	[1]	0.9191867928471208	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.3065493980018786	0.31996434937611407	0.2942140632683167	AE	42.0	1.0	6.218215804998181
122	0.1	320.5270084590011	1.0	100.0	1.0	5.0	0.6102938899267683	1.0	[1]	0.9186494312923547	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.3019383485611818	0.3151515151515151	0.28978855925258157	AE	42.0	1.0	8.842079089998151
123	0.1	320.5270084590011	1.0	100.0	1.0	1.0	0.6149655962004289	1.0	[2]	0.919624643002856	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.3103065493980019	0.3238859180035651	0.2978200295033601	AE	42.0	1.0	3.147411411999201
124	0.1	320.5270084590011	1.0	100.0	1.0	3.0	0.6120100269252557	1.0	[2]	0.9190076723288653	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.30501238152164634	0.31836007130124777	0.2927388952630716	AE	42.0	1.0	6.226147639004921
125	0.1	320.5270084590011	1.0	100.0	1.0	5.0	0.6098171852049661	1.0	[2]	0.9185499198933238	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.3010844505166083	0.3142602495543672	0.28896902147188985	AE	42.0	1.0	8.448500975006027
126	0.1	320.5270084590011	1.0	100.0	1.0	1.0	0.6202093481402522	1.0	[2, 1, 2]	0.9207192683921942	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.31969942788831013	0.3336898395721925	0.3068349450909687	AE	42.0	1.0	3.3440946920018177
127	0.1	320.5270084590011	1.0	100.0	1.0	3.0	0.6134401410906621	1.0	[2, 1, 2]	0.9193062065259575	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.30757407565536676	0.32103386809269163	0.2951975086051467	AE	42.0	1.0	6.2841197550005745
128	0.1	320.5270084590011	1.0	100.0	1.0	5.0	0.6100078670936869	1.0	[2, 1, 2]	0.9185897244529362	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.3014260097344377	0.3146167557932264	0.28929683658416655	AE	42.0	1.0	9.263895656004024
129	0.1	320.5270084590011	1.0	100.0	1.0	1.0	0.6204000300289731	1.0	[2, 1, 1, 2]	0.9207590729518067	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.3200409871061395	0.3340463458110517	0.30716276020324534	AE	42.0	1.0	3.4885712489995058
130	0.1	320.5270084590011	1.0	100.0	1.0	3.0	0.6135354820350225	1.0	[2, 1, 1, 2]	0.9193261088057636	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.3077448552642814	0.3212121212121212	0.29536141616128503	AE	42.0	1.0	6.819350525001937
131	0.1	320.5270084590011	1.0	100.0	1.0	5.0	0.6100078670936869	1.0	[2, 1, 1, 2]	0.9185897244529362	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.3014260097344377	0.3146167557932264	0.28929683658416655	AE	42.0	1.0	9.75820845799899
132	0.1	364.0471692209976	1.0	100.0	1.0	1.0	0.6452840165070437	1.0	[1]	0.9259535679812123	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	64.0	0.3646144650328751	0.3805704099821747	0.34994263235535156	AE	42.0	1.0	5.515088587999344
133	0.1	364.0471692209976	1.0	100.0	1.0	3.0	0.6425191291205914	1.0	[1]	0.9253764018668339	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	64.0	0.3596618563743489	0.3754010695187166	0.34518931322733976	AE	42.0	1.0	6.809816630004207
134	0.1	364.0471692209976	1.0	100.0	1.0	5.0	0.6406123102333829	1.0	[1]	0.9249783562707109	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	64.0	0.356246264196055	0.37183600713012477	0.341911162104573	AE	42.0	1.0	9.355087727002683
135	0.1	364.0471692209976	1.0	100.0	1.0	1.0	0.6439492432859978	1.0	[2]	0.9256749360639263	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	64.0	0.36222355050806926	0.3780748663101604	0.34764792656941484	AE	42.0	1.0	3.499552499000856
136	0.1	364.0471692209976	1.0	100.0	1.0	3.0	0.6425191291205914	1.0	[2]	0.9253764018668339	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	64.0	0.3596618563743489	0.3754010695187166	0.34518931322733976	AE	42.0	1.0	6.287785218999488
137	0.1	364.0471692209976	1.0	100.0	1.0	5.0	0.6409936740108246	1.0	[2]	0.9250579653899355	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	64.0	0.35692938263171375	0.37254901960784315	0.34256679232912635	AE	42.0	1.0	9.29592078099813
138	0.1	364.0471692209976	1.0	100.0	1.0	1.0	0.6515765188348316	1.0	[2, 1, 2]	0.9272671184484182	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	64.0	0.375885919221245	0.39233511586452763	0.3607605310604819	AE	42.0	1.0	3.621497288993851
139	0.1	364.0471692209976	1.0	100.0	1.0	3.0	0.6439492432859978	1.0	[2, 1, 2]	0.9256749360639263	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	64.0	0.36222355050806926	0.3780748663101604	0.34764792656941484	AE	42.0	1.0	6.668500571002369
140	0.1	364.0471692209976	1.0	100.0	1.0	5.0	0.6411843558995454	1.0	[2, 1, 2]	0.9250977699495477	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	64.0	0.3572709418495431	0.37290552584670233	0.34289460744140304	AE	42.0	1.0	9.785647855998832
141	0.1	364.0471692209976	1.0	100.0	1.0	1.0	0.6514811778904712	1.0	[2, 1, 1, 2]	0.9272472161686122	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	64.0	0.3757151396123303	0.39215686274509803	0.36059662350434357	AE	42.0	1.0	3.8304169199982425
142	0.1	364.0471692209976	1.0	100.0	1.0	3.0	0.6439492432859978	1.0	[2, 1, 1, 2]	0.9256749360639263	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	64.0	0.36222355050806926	0.3780748663101604	0.34764792656941484	AE	42.0	1.0	6.855340360998525
143	0.1	364.0471692209976	1.0	100.0	1.0	5.0	0.641279696843906	1.0	[2, 1, 1, 2]	0.9251176722293539	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	64.0	0.35744172145845793	0.37308377896613193	0.34305851499754136	AE	42.0	1.0	10.175097535997338
144	0.1	644.3496991229986	1.0	100.0	1.0	1.0	0.5414577280985422	1.0	[1]	0.9042799852723129	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	256.0	0.17863547092477156	0.18645276292335117	0.17144730372070152	AE	42.0	1.0	8.329233093005314
145	0.1	644.3496991229986	1.0	100.0	1.0	3.0	0.5414577280985422	1.0	[1]	0.9042799852723129	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	256.0	0.17863547092477156	0.18645276292335117	0.17144730372070152	AE	42.0	1.0	11.652443296996353
146	0.1	644.3496991229986	1.0	100.0	1.0	5.0	0.541171705265461	1.0	[1]	0.9042202784328945	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	256.0	0.1781231320980275	0.18591800356506238	0.1709555810522865	AE	42.0	1.0	17.084195299001294
147	0.1	644.3496991229986	1.0	100.0	1.0	1.0	0.541171705265461	1.0	[2]	0.9042202784328945	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	256.0	0.1781231320980275	0.18591800356506238	0.1709555810522865	AE	42.0	1.0	5.439327413994761
148	0.1	644.3496991229986	1.0	100.0	1.0	3.0	0.5412670462098214	1.0	[2]	0.9042401807127006	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	256.0	0.17829391170694217	0.18609625668449198	0.17111948860842485	AE	42.0	1.0	11.404769733002468
149	0.1	644.3496991229986	1.0	100.0	1.0	5.0	0.541171705265461	1.0	[2]	0.9042202784328945	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	256.0	0.1781231320980275	0.18591800356506238	0.1709555810522865	AE	42.0	1.0	16.885830224004167
150	0.1	644.3496991229986	1.0	100.0	1.0	1.0	0.5422204556534257	1.0	[2, 1, 2]	0.9044392035107622	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	256.0	0.18000170779608915	0.18787878787878787	0.17275856416980823	AE	42.0	1.0	5.805637008998019
151	0.1	644.3496991229986	1.0	100.0	1.0	3.0	0.5412670462098214	1.0	[2, 1, 2]	0.9042401807127006	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	256.0	0.17829391170694217	0.18609625668449198	0.17111948860842485	AE	42.0	1.0	11.613862030004384
152	0.1	644.3496991229986	1.0	100.0	1.0	5.0	0.541171705265461	1.0	[2, 1, 2]	0.9042202784328945	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	256.0	0.1781231320980275	0.18591800356506238	0.1709555810522865	AE	42.0	1.0	17.235256906002178
153	0.1	644.3496991229986	1.0	100.0	1.0	1.0	0.5422204556534257	1.0	[2, 1, 1, 2]	0.9044392035107622	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	256.0	0.18000170779608915	0.18787878787878787	0.17275856416980823	AE	42.0	1.0	5.964566773000115
154	0.1	644.3496991229986	1.0	100.0	1.0	3.0	0.5413623871541818	1.0	[2, 1, 1, 2]	0.9042600829925067	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	256.0	0.17846469131585688	0.18627450980392157	0.17128339616456317	AE	42.0	1.0	11.643061348993797
155	0.1	644.3496991229986	1.0	100.0	1.0	5.0	0.541171705265461	1.0	[2, 1, 1, 2]	0.9042202784328945	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	256.0	0.1781231320980275	0.18591800356506238	0.1709555810522865	AE	42.0	1.0	17.679414018995885
156	0.1	734.6717106180004	1.0	100.0	1.0	1.0	0.523628971503143	1.0	[1]	0.9005582589485626	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	300.0	0.1466996840577235	0.1531194295900178	0.14079659072283232	AE	42.0	1.0	8.618269279002561
157	0.1	734.6717106180004	1.0	100.0	1.0	3.0	0.5200060156174469	1.0	[1]	0.8998019723159287	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	300.0	0.14021005891896507	0.1463458110516934	0.13456810358957547	AE	42.0	1.0	13.32952800199564
158	0.1	734.6717106180004	1.0	100.0	1.0	5.0	0.5184805605076802	1.0	[1]	0.8994835358390305	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	300.0	0.13747758517632994	0.14349376114081996	0.13194558269136208	AE	42.0	1.0	19.739994674993795
159	0.1	734.6717106180004	1.0	100.0	1.0	1.0	0.5217221526159346	1.0	[2]	0.9001602133524396	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	300.0	0.14328409187942961	0.14955436720142604	0.13751843960006557	AE	42.0	1.0	6.176895330994739
160	0.1	734.6717106180004	1.0	100.0	1.0	3.0	0.5190526061738427	1.0	[2]	0.8996029495178673	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	300.0	0.13850226282981812	0.1445632798573975	0.1329290280281921	AE	42.0	1.0	12.823491768001986
161	0.1	734.6717106180004	1.0	100.0	1.0	5.0	0.5180038557858782	1.0	[2]	0.8993840244399998	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	300.0	0.1366236871317565	0.14260249554367202	0.13112604491067037	AE	42.0	1.0	19.59626474599645
