	contamination	dim_reducer	doc2vec_data_frac	doc2vec_epochs	doc2vec_min_count	f1_macro	fraction	in_f1	model_name	model_path	model_train_data	model_type	out_f1	out_prec	out_rec	outlier_detector	seed	time	metric	n_components	set_op_mix_ratio
147	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5018912361889664	1.0	0.8960205391527599	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1077619332251729	0.1124777183600713	0.10342566792329126	AE_1_micro	44.0	6.395332676998805			
148	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5019865771333268	1.0	0.8960404414325661	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1079327128340876	0.11265597147950089	0.1035895754794296	AE_2_micro	44.0	9.933353758999147			
149	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5019865771333268	1.0	0.8960404414325661	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1079327128340876	0.11265597147950089	0.1035895754794296	AE_3_micro	44.0	13.540669757989235			
150	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5018912361889664	1.0	0.8960205391527599	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1077619332251729	0.1124777183600713	0.10342566792329126	AE_1_tiny	44.0	6.410778737976216			
151	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5019865771333268	1.0	0.8960404414325661	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1079327128340876	0.11265597147950089	0.1035895754794296	AE_2_tiny	44.0	9.972554725012742			
152	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5019865771333268	1.0	0.8960404414325661	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1079327128340876	0.11265597147950089	0.1035895754794296	AE_3_tiny	44.0	14.343228323967196			
153	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9634367478377774	1.0	0.9923674756943408	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9345060199812142	0.9754010695187165	0.8969021471889854	AE_1_mono	44.0	12.586074832011946	cosine	256.0	1.0
154	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_3_duo_as	44.0	13.216196428984404	cosine	256.0	1.0
155	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9634367478377774	1.0	0.9923674756943408	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9345060199812142	0.9754010695187165	0.8969021471889854	AE_2_mono	44.0	10.177962785004638	cosine	256.0	1.0
156	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9633414068934171	1.0	0.9923475734145346	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9343352403722995	0.975222816399287	0.896738239632847	AE_3_mono	44.0	13.91375726100523	cosine	256.0	1.0
157	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_5_mono	44.0	21.045053609996103	cosine	256.0	1.0
158	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_10_mono	44.0	35.31370636197971	cosine	256.0	1.0
159	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_1_duo	44.0	6.703549518017098	cosine	256.0	1.0
160	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_2_duo	44.0	9.62131507502636	cosine	256.0	1.0
161	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_3_duo	44.0	12.799723368952982	cosine	256.0	1.0
162	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_5_duo	44.0	19.09167317498941	cosine	256.0	1.0
163	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_10_duo	44.0	33.80571715399856	cosine	256.0	1.0
164	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9633863152470036	1.0	0.9923576006050233	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9344150298889838	0.9753966839008736	0.896738239632847	AE_1_micro	44.0	6.540348106995225	cosine	256.0	1.0
165	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_2_micro	44.0	15.01366360404063	cosine	256.0	1.0
166	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_3_micro	44.0	12.439982242998667	cosine	256.0	1.0
167	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9634367478377774	1.0	0.9923674756943408	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9345060199812142	0.9754010695187165	0.8969021471889854	AE_1_tiny	44.0	6.200761356041767	cosine	256.0	1.0
168	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_2_tiny	44.0	9.34216728899628	cosine	256.0	1.0
169	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_3_tiny	44.0	12.22960503201466	cosine	256.0	1.0
170	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_1_mono	44.0	11.691958385985345	cosine	299.0	1.0
171	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_3_duo_as	44.0	14.875860719999764	cosine	299.0	1.0
172	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_2_mono	44.0	11.311732000031043	cosine	299.0	1.0
173	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_3_mono	44.0	15.204565156018361	cosine	299.0	1.0
174	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_5_mono	44.0	22.21518666902557	cosine	299.0	1.0
175	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9645808391701026	1.0	0.9926063030520146	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9365553752881907	0.9775401069518717	0.8988690378626455	AE_10_mono	44.0	39.35025635099737	cosine	299.0	1.0
176	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_1_duo	44.0	14.040785265970044	cosine	299.0	1.0
177	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_2_duo	44.0	10.509695054031909	cosine	299.0	1.0
178	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_3_duo	44.0	14.033592607011087	cosine	299.0	1.0
179	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_5_duo	44.0	21.041965537006035	cosine	299.0	1.0
180	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9645808391701026	1.0	0.9926063030520146	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9365553752881907	0.9775401069518717	0.8988690378626455	AE_10_duo	44.0	38.45159972598776	cosine	299.0	1.0
181	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_1_micro	44.0	7.0979772440041415	cosine	299.0	1.0
182	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_2_micro	44.0	10.264678280975204	cosine	299.0	1.0
183	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_3_micro	44.0	13.95836909400532	cosine	299.0	1.0
184	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_1_tiny	44.0	7.357605884957593	cosine	299.0	1.0
185	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_2_tiny	44.0	10.894277396029793	cosine	299.0	1.0
186	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9644854982257423	1.0	0.9925864007722085	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9363845956792759	0.9773618538324421	0.8987051303065071	AE_3_tiny	44.0	14.237960900994949	cosine	299.0	1.0
187	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9636274297264984	1.0	0.9924072802539531	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9348475791990436	0.9757575757575757	0.8972299623012621	AE_1_mono	44.0	14.46603499801131	cosine	300.0	1.0
188	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9637227706708588	1.0	0.9924271825337593	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9350183588079582	0.9759358288770054	0.8973938698574004	AE_3_duo_as	44.0	15.305267832998652	cosine	300.0	1.0
189	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_2_mono	44.0	24.724754502007272	cosine	300.0	1.0
190	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9636274297264984	1.0	0.9924072802539531	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9348475791990436	0.9757575757575757	0.8972299623012621	AE_3_mono	44.0	14.98336323100375	cosine	300.0	1.0
191	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9637227706708588	1.0	0.9924271825337593	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9350183588079582	0.9759358288770054	0.8973938698574004	AE_5_mono	44.0	21.545650874031708	cosine	300.0	1.0
192	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9638181116152192	1.0	0.9924470848135655	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.935189138416873	0.9761140819964349	0.8975577774135388	AE_10_mono	44.0	39.55880199599778	cosine	300.0	1.0
193	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_1_duo	44.0	7.396070679009426	cosine	300.0	1.0
194	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9635320887821379	1.0	0.9923873779741469	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.934676799590129	0.9755793226381462	0.8970660547451238	AE_2_duo	44.0	10.744352403038647	cosine	300.0	1.0
195	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9636274297264984	1.0	0.9924072802539531	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9348475791990436	0.9757575757575757	0.8972299623012621	AE_3_duo	44.0	14.126317459042184	cosine	300.0	1.0
196	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9637227706708588	1.0	0.9924271825337593	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9350183588079582	0.9759358288770054	0.8973938698574004	AE_5_duo	44.0	21.05184680101229	cosine	300.0	1.0
197	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9638181116152192	1.0	0.9924470848135655	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.935189138416873	0.9761140819964349	0.8975577774135388	AE_10_duo	44.0	39.012334592000116	cosine	300.0	1.0
198	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9637227706708588	1.0	0.9924271825337593	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9350183588079582	0.9759358288770054	0.8973938698574004	AE_1_micro	44.0	6.926956776005682	cosine	300.0	1.0
199	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9638181116152192	1.0	0.9924470848135655	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.935189138416873	0.9761140819964349	0.8975577774135388	AE_2_micro	44.0	10.367713965999428	cosine	300.0	1.0
200	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9638181116152192	1.0	0.9924470848135655	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.935189138416873	0.9761140819964349	0.8975577774135388	AE_3_micro	44.0	13.992915716022253	cosine	300.0	1.0
201	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9637227706708588	1.0	0.9924271825337593	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9350183588079582	0.9759358288770054	0.8973938698574004	AE_1_tiny	44.0	6.943651954992674	cosine	300.0	1.0
202	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9638181116152192	1.0	0.9924470848135655	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.935189138416873	0.9761140819964349	0.8975577774135388	AE_2_tiny	44.0	10.174414244946092	cosine	300.0	1.0
203	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9638181116152192	1.0	0.9924470848135655	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.935189138416873	0.9761140819964349	0.8975577774135388	AE_3_tiny	44.0	13.514219894015696	cosine	300.0	1.0
