	cluster_n	completeness	contamination	data_frac	f1_macro	hash	homogeneity	in_f1	min_cluster_sizes_	mix_ratios_	n_comps_	out_f1	out_prec	out_rec	seed	time	umap_metrics_	v_measure
115	6.0	0.08212048770312527	0.1	0.15	0.5104994854229846	3|0.0|cosine|90	0.2999915083917946	0.9065348709500276	90.0	0.0	3.0	0.11446409989594172	0.10923535253227408	0.12021857923497267	44.0	40.611179562998586	cosine	0.1289436041144896
116	8.0	0.10427171153154235	0.1	0.15	0.5317821164915505	15|0.0|cosine|45	0.3077183016147759	0.9105985722130697	45.0	0.0	15.0	0.1529656607700312	0.14597815292949354	0.16065573770491803	43.0	49.46099935500024	cosine	0.15576258139809132
117	7.0	0.07969289405846793	0.1	0.15	0.5254548477954903	3|0.0|cosine|45	0.32608144698675146	0.9093904448105437	45.0	0.0	3.0	0.14151925078043706	0.13505461767626614	0.14863387978142076	44.0	40.17273518199727	cosine	0.12808288538999166
118	32.0	0.039430122308445864	0.1	0.15	0.5996564534129227	45|0.0|cosine|15	0.3574412328057915	0.9235584843492586	15.0	0.0	45.0	0.2757544224765868	0.2631578947368421	0.2896174863387978	42.0	63.94243837199974	cosine	0.07102528991318692
119	27.0	0.04654409496994315	0.1	0.15	0.5795242348345496	45|0.0|cosine|15	0.37800319516909925	0.9197144426139483	15.0	0.0	45.0	0.2393340270551509	0.22840119165839126	0.25136612021857924	43.0	74.4376163880006	cosine	0.08288271777276168
120	28.0	0.05880805420554252	0.1	0.15	0.49036726684461146	3|0.0|cosine|15	0.4436996753989569	0.9026908292147172	15.0	0.0	3.0	0.07804370447450572	0.07447864945382324	0.08196721311475409	42.0	49.728207655000006	cosine	0.1038515948098158
121	30.0	0.05649573214736751	0.1	0.15	0.5927539784717663	15|0.0|cosine|15	0.4461021164614468	0.9222405271828665	15.0	0.0	15.0	0.26326742976066597	0.2512413108242304	0.27650273224043714	43.0	49.275371546002134	cosine	0.1002903842574771
122	8.0	0.1723490759182639	0.1	0.15	0.6249655281971633	15|0.0|cosine|45	0.48296959609102114	0.928390993959363	45.0	0.0	15.0	0.3215400624349636	0.30685203574975173	0.3377049180327869	42.0	48.53968387900022	cosine	0.25404239841872
123	32.0	0.06473095405631613	0.1	0.15	0.5237292290602013	3|0.0|cosine|15	0.4942211314795515	0.9090609555189456	15.0	0.0	3.0	0.13839750260145683	0.1320754716981132	0.1453551912568306	43.0	43.16015448800317	cosine	0.11446922261607895
124	31.0	0.06558167154577722	0.1	0.15	0.6404960968147655	15|0.0|cosine|15	0.5327113724997117	0.9313563975837452	15.0	0.0	15.0	0.34963579604578565	0.3336643495531281	0.36721311475409835	42.0	47.897830034002254	cosine	0.11678592157364291
125	11.0	0.12338469347465834	0.1	0.15	0.6255407344422597	15|0.0|cosine|45	0.5461555222053704	0.928500823723229	45.0	0.0	15.0	0.32258064516129037	0.30784508440913605	0.33879781420765026	44.0	47.327568717999384	cosine	0.20129405260103375
126	30.0	0.06780217056392442	0.1	0.15	0.6462481592657292	15|0.0|cosine|15	0.5715255150906409	0.9324546952224053	15.0	0.0	15.0	0.3600416233090531	0.3435948361469712	0.37814207650273224	44.0	47.45023939499879	cosine	0.12122318906348047
127	36.0	0.0700848949923232	0.1	0.15	0.4736862857368166	3|0.0|cosine|15	0.5753015589776833	0.899505766062603	15.0	0.0	3.0	0.04786680541103018	0.04568023833167825	0.05027322404371585	44.0	40.72616462199949	cosine	0.1249482355938775
128	4.0	0.7086133848277233	0.1	0.15	0.48576561688384046	3|0.15|cosine|90	0.7655266355938546	0.9018121911037891	90.0	0.15	3.0	0.06971904266389178	0.06653426017874876	0.073224043715847	43.0	10.966743133998534	cosine	0.7359713635191936
129	5.0	0.671045667766222	0.1	0.15	0.5392597976778033	3|0.15|cosine|45	0.8120241825110568	0.9120263591433279	45.0	0.15	3.0	0.16649323621227885	0.15888778550148958	0.17486338797814208	43.0	10.793840406000527	cosine	0.7348343163925497
130	8.0	0.2559253320579579	0.1	0.15	0.524879641550394	15|0.15|cosine|15	0.8387526249429283	0.9092806150466777	15.0	0.15	15.0	0.1404786680541103	0.13406156901688182	0.14754098360655737	44.0	13.253778621001402	cosine	0.3921848296664459
131	5.0	0.27746541463838853	0.1	0.15	0.5012961855014426	15|0.15|cosine|45	0.8394305574614432	0.9047775947281713	45.0	0.15	15.0	0.09781477627471384	0.09334657398212512	0.10273224043715846	44.0	13.737708360000397	cosine	0.41707187330666545
132	8.0	0.25314837751251623	0.1	0.15	0.5369589726974178	3|0.15|cosine|15	0.8422256165926457	0.9115870400878637	15.0	0.15	3.0	0.16233090530697192	0.15491559086395235	0.17049180327868851	44.0	10.461380335000285	cosine	0.38928813261461764
133	5.0	0.27902994622232574	0.1	0.15	0.5409854164130925	3|0.3|cosine|45	0.8437766471671738	0.9123558484349259	45.0	0.3	3.0	0.16961498439125908	0.1618669314796425	0.17814207650273223	44.0	12.285838781001075	cosine	0.4193757925342668
134	4.0	0.8279228049585194	0.1	0.15	0.5179771666092374	45|0.15|cosine|90	0.8470427192636107	0.9079626578802855	90.0	0.15	45.0	0.1279916753381894	0.1221449851042701	0.13442622950819672	43.0	18.059797660000186	cosine	0.8373736341565647
135	11.0	0.23424445981142952	0.1	0.15	0.676734090255837	3|0.3|cosine|15	0.8491518859191488	0.9382756727073036	15.0	0.3	3.0	0.41519250780437045	0.39622641509433965	0.4360655737704918	44.0	12.349222975000885	cosine	0.3671954877803379
136	7.0	0.264226875470466	0.1	0.15	0.5421358289032853	3|0.4|cosine|15	0.851548847851794	0.912575507962658	15.0	0.4	3.0	0.17169614984391263	0.16385302879841113	0.18032786885245902	44.0	13.26170503600224	cosine	0.403310605662585
137	4.0	0.8404533479471374	0.1	0.15	0.5007209792563462	15|0.15|cosine|90	0.8523863273599694	0.9046677649643053	90.0	0.15	15.0	0.0967741935483871	0.09235352532274081	0.10163934426229508	43.0	14.100170588997571	cosine	0.8463777793299732
138	5.0	0.2815882920526112	0.1	0.15	0.5398350039228998	3|0.4|cosine|45	0.8524283851785837	0.912136188907194	45.0	0.4	3.0	0.16753381893860564	0.15988083416087387	0.17595628415300546	44.0	13.385084571000334	cosine	0.423333903105671
139	3.0	0.8340447180155435	0.1	0.15	0.5841258847953206	45|0.4|cosine|90	0.8551536759491561	0.9205930807248763	90.0	0.4	45.0	0.24765868886576484	0.23634558093346575	0.26010928961748636	43.0	23.276804977998836	cosine	0.8444673036219739
140	4.0	0.8479779054022942	0.1	0.15	0.48749123561912955	45|0.15|cosine|90	0.866934146860684	0.9021416803953871	90.0	0.15	45.0	0.072840790842872	0.06951340615690169	0.07650273224043716	42.0	18.548214286001894	cosine	0.857351257175625
141	17.0	0.2221430944594564	0.1	0.15	0.5237292290602013	3|0.15|cosine|15	0.8673268727856542	0.9090609555189456	15.0	0.15	3.0	0.13839750260145683	0.1320754716981132	0.1453551912568306	43.0	10.760549523001828	cosine	0.35369616643154544
142	12.0	0.23804956297256516	0.1	0.15	0.6692564090695842	3|0.15|cosine|15	0.8721086894964822	0.9368478857770455	15.0	0.15	3.0	0.4016649323621228	0.3833167825223436	0.42185792349726775	42.0	10.738082227999257	cosine	0.3740099070335063
143	6.0	0.27840214853529976	0.1	0.15	0.5870019160208024	15|0.15|cosine|15	0.879910043447602	0.9211422295442064	15.0	0.15	15.0	0.25286160249739853	0.2413108242303873	0.26557377049180325	42.0	13.077892194000015	cosine	0.42297551266250927
