	cluster_n	completeness	contamination	data_frac	f1_macro	hash	homogeneity	in_f1	min_cluster_sizes_	mix_ratios_	n_comps_	out_f1	out_prec	out_rec	seed	time	umap_metrics_	v_measure
51	3.0	1.0	0.1	0.015	0.5105883699633699	5|0.3|cosine|30	0.0	0.9065934065934065	30.0	0.3	5.0	0.11458333333333334	0.10891089108910891	0.12087912087912088	42.0	2.8624536160004936	cosine	0.0
52	3.0	1.0	0.1	0.015	0.5969551282051282	5|0.3|cosine|60	0.0	0.923076923076923	60.0	0.3	5.0	0.2708333333333333	0.25742574257425743	0.2857142857142857	42.0	2.7663000779994036	cosine	0.0
53	3.0	1.0	0.1	0.015	0.6833218864468865	5|0.3|cosine|90	0.0	0.9395604395604397	90.0	0.3	5.0	0.4270833333333333	0.40594059405940597	0.45054945054945056	42.0	2.788540595000086	cosine	0.0
54	1.0	1.0	0.1	0.015	0.47631441957313897	5|0.3|cosine|120	0.0	0.9526288391462779	120.0	0.3	5.0	0.0	0.0	0.0	42.0	2.882575610999993	cosine	0.0
55	3.0	1.0	0.1	0.015	0.5163461538461539	5|0.4|cosine|30	0.0	0.9076923076923078	30.0	0.4	5.0	0.125	0.1188118811881188	0.13186813186813187	42.0	3.1620624240003963	cosine	0.0
56	3.0	1.0	0.1	0.015	0.6257440476190476	5|0.4|cosine|60	0.0	0.9285714285714285	60.0	0.4	5.0	0.3229166666666667	0.3069306930693069	0.34065934065934067	42.0	3.1369185389994527	cosine	0.0
57	3.0	1.0	0.1	0.015	0.6948374542124542	5|0.4|cosine|90	0.0	0.9417582417582417	90.0	0.4	5.0	0.44791666666666663	0.42574257425742573	0.4725274725274725	42.0	3.057428218999121	cosine	0.0
58	1.0	1.0	0.1	0.015	0.47631441957313897	5|0.4|cosine|120	0.0	0.9526288391462779	120.0	0.4	5.0	0.0	0.0	0.0	42.0	3.0106824619997496	cosine	0.0
59	3.0	1.0	0.1	0.015	0.5163461538461539	5|0.5|cosine|30	0.0	0.9076923076923078	30.0	0.5	5.0	0.125	0.1188118811881188	0.13186813186813187	42.0	3.415549748000558	cosine	0.0
60	1.0	1.0	0.1	0.015	0.47631441957313897	3|0.6|cosine|120	0.0	0.9526288391462779	120.0	0.6	3.0	0.0	0.0	0.0	42.0	3.5517979269989155	cosine	0.0
61	3.0	1.0	0.1	0.015	0.6199862637362638	3|0.3|cosine|60	0.0	0.9274725274725275	60.0	0.3	3.0	0.3125	0.297029702970297	0.32967032967032966	43.0	2.7876294999987294	cosine	0.0
