	cluster_n	completeness	contamination	data_frac	f1_macro	hash	homogeneity	in_f1	min_cluster_sizes_	mix_ratios_	n_comps_	out_f1	out_prec	out_rec	seed	time	umap_metrics_	v_measure
63	3.0	1.0	0.1	0.15	0.6554514591872711	10|0.4|cosine|120	0.0	0.9342119714442614	120.0	0.4	10.0	0.37669094693028093	0.35948361469712015	0.39562841530054643	42.0	15.941312793001998	cosine	0.0
64	3.0	1.0	0.1	0.15	0.5731969661384895	3|0.3|cosine|120	0.0	0.9185063152114223	120.0	0.3	3.0	0.2278876170655567	0.21747765640516387	0.23934426229508196	42.0	12.50182296300045	cosine	0.0
65	3.0	1.0	0.1	0.15	0.6681059965793914	3|0.5|cosine|90	0.0	0.9366282262493135	90.0	0.5	3.0	0.39958376690946934	0.381330685203575	0.419672131147541	42.0	14.372890746002668	cosine	0.0
66	2.0	1.0	0.1	0.15	0.6462481592657292	5|1.0|cosine|90	0.0	0.9324546952224053	90.0	1.0	5.0	0.3600416233090531	0.3435948361469712	0.37814207650273224	42.0	20.86104177699599	cosine	0.0
67	3.0	1.0	0.1	0.15	0.5875771222658989	3|0.6|cosine|90	0.0	0.9212520593080724	90.0	0.6	3.0	0.25390218522372526	0.2423038728897716	0.26666666666666666	42.0	15.388023995001276	cosine	0.0
68	4.0	0.00948970243988392	0.1	0.15	0.5766482036090678	3|0.5|cosine|30	0.001383605094639942	0.9191652937946184	30.0	0.5	3.0	0.2341311134235172	0.2234359483614697	0.2459016393442623	42.0	16.388039311998	cosine	0.0024150886196773864
69	4.0	0.00957060776130789	0.1	0.15	0.5783738223443569	5|0.6|cosine|30	0.001410607976359951	0.9194947830862162	30.0	0.6	5.0	0.2372528616024974	0.22641509433962265	0.24918032786885247	42.0	16.427745606000826	cosine	0.0024588125703430604
70	4.0	0.009650459982240745	0.1	0.15	0.6738580590303552	10|0.5|cosine|60	0.0014376698808629925	0.9377265238879737	60.0	0.5	10.0	0.4099895941727367	0.3912611717974181	0.4306010928961749	42.0	16.681124333998014	cosine	0.00250252762625158
71	4.0	0.009650459982240749	0.1	0.15	0.6589026966578495	5|0.6|cosine|60	0.001437669880862993	0.9348709500274575	60.0	0.6	5.0	0.38293444328824144	0.365441906653426	0.4021857923497268	42.0	16.582141641003545	cosine	0.002502527626251581
72	4.0	0.009650459982240749	0.1	0.15	0.6105853720697539	5|0.5|cosine|30	0.001437669880862993	0.9256452498627128	30.0	0.5	5.0	0.29552549427679503	0.282025819265144	0.3103825136612022	42.0	15.333937493000121	cosine	0.002502527626251581
73	4.0	0.009650459982240749	0.1	0.15	0.5151011353837556	5|0.4|cosine|30	0.001437669880862993	0.9074135090609555	30.0	0.4	5.0	0.12278876170655566	0.11717974180734857	0.12896174863387977	42.0	14.285626848999527	cosine	0.002502527626251581
74	4.0	0.009650459982240749	0.1	0.15	0.5703209349130076	10|0.6|cosine|30	0.001437669880862993	0.9179571663920922	30.0	0.6	10.0	0.222684703433923	0.21251241310824232	0.23387978142076501	42.0	17.738228825000988	cosine	0.002502527626251581
75	4.0	0.009650459982240749	0.1	0.15	0.5613827774463399	3|1.0|cosine|60	0.001437669880862993	0.9169912766774566	60.0	1.0	3.0	0.20577427821522312	0.19797979797979798	0.21420765027322405	42.0	19.35856172900094	cosine	0.002502527626251581
76	4.0	0.009650459982240749	0.1	0.15	0.503597010481828	3|0.6|cosine|60	0.001437669880862993	0.9052169137836352	60.0	0.6	3.0	0.10197710718002082	0.09731876861966236	0.10710382513661203	42.0	15.321228802997211	cosine	0.002502527626251581
77	4.0	0.009650459982240749	0.1	0.15	0.5627001708423337	10|0.5|cosine|30	0.001437669880862993	0.9170233783338821	30.0	0.5	10.0	0.20837696335078534	0.2	0.2174863387978142	42.0	16.58776733400009	cosine	0.002502527626251581
78	4.0	0.009650459982240749	0.1	0.15	0.5588168100110802	10|1.0|cosine|30	0.001437669880862993	0.9157605711147722	30.0	1.0	10.0	0.20187304890738814	0.1926514399205561	0.21202185792349726	42.0	22.543173070000194	cosine	0.002502527626251581
79	4.0	0.009650459982240749	0.1	0.15	0.6652299653539095	10|0.6|cosine|60	0.001437669880862993	0.9360790774299835	60.0	0.6	10.0	0.3943808532778356	0.37636544190665344	0.41420765027322404	42.0	17.99836520900135	cosine	0.002502527626251581
80	4.0	0.009650459982240749	0.1	0.15	0.5559407787855983	3|1.0|cosine|30	0.001437669880862993	0.9152114222954422	30.0	1.0	3.0	0.19667013527575442	0.18768619662363456	0.20655737704918034	42.0	19.156122354004765	cosine	0.002502527626251581
81	4.0	0.009729286149406302	0.1	0.15	0.47196066700152745	3|0.4|cosine|60	0.0014647893796354411	0.899176276771005	60.0	0.4	3.0	0.044745057232049947	0.04270109235352532	0.046994535519125684	42.0	13.250875600002473	cosine	0.0025462317073189377
82	5.0	0.023218017902923594	0.1	0.15	0.593904390961959	5|0.5|cosine|30	0.043062615030099026	0.9224601867105985	30.0	0.5	5.0	0.26534859521331944	0.253227408142999	0.2786885245901639	44.0	15.313872530998196	cosine	0.030169553984974305
83	4.0	0.029895955253479392	0.1	0.15	0.5093490729327919	5|0.3|cosine|90	0.05028779237562774	0.9063152114222955	90.0	0.3	5.0	0.11238293444328826	0.10724925521350546	0.1180327868852459	44.0	13.562187960997107	cosine	0.0374989105675646
84	5.0	0.031817047322240596	0.1	0.15	0.5162515478739483	5|0.4|cosine|60	0.058840695796446636	0.9076331685886876	60.0	0.4	5.0	0.12486992715920915	0.11916583912611718	0.13114754098360656	42.0	14.450344484001107	cosine	0.04130120910197693
85	4.0	0.03733584252908967	0.1	0.15	0.49842015427596076	10|0.3|cosine|90	0.06257458793920197	0.9042284459088413	90.0	0.3	10.0	0.09261186264308013	0.08838133068520357	0.09726775956284153	44.0	14.616502991004381	cosine	0.04676738856334278
86	5.0	0.034655380128773436	0.1	0.15	0.6226647032167778	10|0.6|cosine|30	0.0638863435428688	0.927951674903899	30.0	0.6	10.0	0.3173777315296566	0.3028798411122145	0.3333333333333333	44.0	17.86906068299868	cosine	0.04493539260370502
87	5.0	0.03455623382252867	0.1	0.15	0.5593920162561765	5|0.5|cosine|60	0.06394907779449761	0.9158704008786381	60.0	0.5	5.0	0.20291363163371487	0.1936444885799404	0.21311475409836064	44.0	15.425367453004583	cosine	0.044867413720658146
88	4.0	0.0373914208555229	0.1	0.15	0.5116498979131774	10|0.3|cosine|30	0.06437514413587597	0.9067545304777596	30.0	0.3	10.0	0.1165452653485952	0.1112214498510427	0.12240437158469945	42.0	14.063867149001453	cosine	0.047305873146507936
89	4.0	0.03713623228366002	0.1	0.15	0.6094349595795612	3|0.6|cosine|30	0.0643813567223624	0.9254255903349808	30.0	0.6	3.0	0.2934443288241415	0.2800397219463754	0.3081967213114754	43.0	15.33965382000315	cosine	0.04710279354323496
90	4.0	0.03752489344531904	0.1	0.15	0.5777986160992605	3|1.0|cosine|30	0.06476086159983943	0.9193849533223504	30.0	1.0	3.0	0.23621227887617063	0.22542204568023833	0.24808743169398906	43.0	19.189612030000717	cosine	0.04751677161474021
91	5.0	0.03543918855776229	0.1	0.15	0.6002316596580192	5|0.4|cosine|30	0.06533923155145793	0.9236683141131247	30.0	0.4	5.0	0.27679500520291367	0.2641509433962264	0.2907103825136612	44.0	14.198772950003331	cosine	0.045953674301737885
92	4.0	0.03791264401384634	0.1	0.15	0.5731969661384895	3|1.0|cosine|60	0.06588284451457381	0.9185063152114223	60.0	1.0	3.0	0.2278876170655567	0.21747765640516387	0.23934426229508196	43.0	19.310676167995553	cosine	0.048129121334916355
93	5.0	0.03616171409440229	0.1	0.15	0.6169126407658141	10|0.3|cosine|30	0.06690153831273783	0.9268533772652389	30.0	0.3	10.0	0.3069719042663892	0.2929493545183714	0.3224043715846995	44.0	14.143433947996527	cosine	0.04694736958977091
