	cluster_n	completeness	contamination	data_frac	f1_macro	hash	homogeneity	in_f1	min_cluster_sizes_	mix_ratios_	n_comps_	out_f1	out_prec	out_rec	seed	time	umap_metrics_	v_measure
42	6.0	0.1951035299708602	0.1	0.15	0.5145259291386592	100|1.0|cosine|90	0.24715220044881084	0.9073036792970895	90.0	1.0	100.0	0.12174817898022892	0.11618669314796425	0.12786885245901639	42.0	53.36213279100048	cosine	0.21806508511204958
43	6.0	0.19510352997086017	0.1	0.15	0.520277991589623	50|1.0|cosine|90	0.24715220044881084	0.9084019769357494	90.0	1.0	50.0	0.13215400624349638	0.12611717974180736	0.13879781420765028	42.0	35.647697740001604	cosine	0.21806508511204956
44	9.0	0.054938567103517834	0.1	0.15	0.4828895856583586	25|0.0|cosine|90	0.28811829810222295	0.9012630422844592	90.0	0.0	25.0	0.06451612903225806	0.06156901688182721	0.06775956284153005	44.0	26.808113346996834	cosine	0.09228094849259089
45	16.0	0.045050970609898496	0.1	0.15	0.49036726684461146	50|0.0|cosine|30	0.31982622694182167	0.9026908292147172	30.0	0.0	50.0	0.07804370447450572	0.07447864945382324	0.08196721311475409	43.0	33.15077123600349	cosine	0.078977157503455
46	5.0	0.24616106231595436	0.1	0.15	0.6284167656677415	100|1.0|cosine|30	0.32356184544797545	0.929049972542559	30.0	1.0	100.0	0.32778355879292403	0.3128103277060576	0.3442622950819672	43.0	53.203495544999896	cosine	0.279603738993017
47	8.0	0.10729734749523133	0.1	0.15	0.5191275790994302	100|1.0|cosine|90	0.36011142817550423	0.9081823174080175	90.0	1.0	100.0	0.13007284079084286	0.12413108242303873	0.1366120218579235	43.0	53.564829222996195	cosine	0.16533280099631772
48	5.0	0.25237299919311473	0.1	0.15	0.5950548034521518	350|1.0|cosine|30	0.372557232163823	0.9226798462383305	30.0	1.0	350.0	0.267429760665973	0.25521350546176763	0.28087431693989073	43.0	162.49608115099545	cosine	0.30090842572334053
49	26.0	0.041675922142350004	0.1	0.15	0.5277556727758759	25|0.0|cosine|30	0.38109481178537724	0.9098297638660077	30.0	0.0	25.0	0.145681581685744	0.13902681231380337	0.15300546448087432	44.0	26.091132137000386	cosine	0.07513518051387172
50	10.0	0.10639345502784235	0.1	0.15	0.5041722167269245	350|0.0|cosine|90	0.3901746644870648	0.9053267435475014	90.0	0.0	350.0	0.10301768990634755	0.09831181727904667	0.10819672131147541	44.0	230.63560369399784	cosine	0.16719571389182508
51	8.0	0.11944982733334945	0.1	0.15	0.520277991589623	50|1.0|cosine|90	0.4237015955637445	0.9084019769357494	90.0	1.0	50.0	0.13215400624349638	0.12611717974180736	0.13879781420765028	43.0	35.59717614600231	cosine	0.18636085738669886
52	16.0	0.07433259917117886	0.1	0.15	0.5024465979916353	100|0.0|cosine|90	0.5284305060962806	0.9049972542559032	90.0	0.0	100.0	0.09989594172736734	0.09533267130089375	0.10491803278688525	44.0	80.84647879800468	cosine	0.130331842331487
53	10.0	0.09894418125735543	0.1	0.15	0.4811639669230695	25|0.0|cosine|90	0.556582832139953	0.9009335529928612	90.0	0.0	25.0	0.06139438085327783	0.05858987090367428	0.06448087431693988	43.0	21.7116882420014	cosine	0.16801941492107506
54	5.0	0.36023913846051875	0.1	0.15	0.5996564534129227	100|0.5|cosine|30	0.5620990487465641	0.9235584843492586	30.0	0.5	100.0	0.2757544224765868	0.2631578947368421	0.2896174863387978	43.0	47.45179362500494	cosine	0.43907989468178976
55	14.0	0.08763104505048772	0.1	0.15	0.4955441230504788	50|0.0|cosine|90	0.6001072178453264	0.9036792970895111	90.0	0.0	50.0	0.08740894901144641	0.08341608738828203	0.09180327868852459	44.0	32.58281336599612	cosine	0.15293033841304024
56	9.0	0.10966778423540906	0.1	0.15	0.4656333983054673	50|0.0|cosine|90	0.6039565373193405	0.8979681493684788	90.0	0.0	50.0	0.03329864724245577	0.031777557100297914	0.034972677595628415	42.0	34.576224552001804	cosine	0.1856286934783813
57	29.0	0.06503021158645748	0.1	0.15	0.4995705667661534	100|0.0|cosine|30	0.6084028650401103	0.9044481054365733	30.0	0.0	100.0	0.0946930280957336	0.0903674280039722	0.0994535519125683	44.0	71.91830873699655	cosine	0.1175011101074997
58	8.0	0.16466124329492066	0.1	0.15	0.5047474229720208	25|1.0|cosine|90	0.612861038106334	0.9054365733113673	90.0	1.0	25.0	0.10405827263267428	0.09930486593843098	0.1092896174863388	43.0	27.677401635002752	cosine	0.25957959769265043
59	28.0	0.06952308947621169	0.1	0.15	0.5093490729327919	350|0.0|cosine|30	0.6246497572237765	0.9063152114222955	30.0	0.0	350.0	0.11238293444328826	0.10724925521350546	0.1180327868852459	44.0	228.06091012399702	cosine	0.125120367842712
60	21.0	0.07850029851619665	0.1	0.15	0.5145259291386592	25|0.0|cosine|30	0.6293323181900423	0.9073036792970895	30.0	0.0	25.0	0.12174817898022892	0.11618669314796425	0.12786885245901639	43.0	20.37155358200107	cosine	0.13958886233215576
61	10.0	0.11725277331493726	0.1	0.15	0.5041722167269245	25|0.0|cosine|90	0.6592526680196626	0.9053267435475014	90.0	0.0	25.0	0.10301768990634755	0.09831181727904667	0.10819672131147541	42.0	21.84719490000134	cosine	0.19909507268286739
62	23.0	0.08649050033464464	0.1	0.15	0.5122251041582737	50|0.0|cosine|30	0.6759224095103221	0.9068643602416254	30.0	0.0	50.0	0.11758584807492196	0.11221449851042702	0.12349726775956284	44.0	30.617971208004747	cosine	0.15335749599999318
63	6.0	0.3858399563676379	0.1	0.15	0.511074691668081	350|1.0|cosine|90	0.6785397575259093	0.9066447007138935	90.0	1.0	350.0	0.11550468262226848	0.11022840119165839	0.12131147540983607	43.0	167.69158179600345	cosine	0.49194426954982146
64	14.0	0.10169712016730657	0.1	0.15	0.49094247308970784	100|0.0|cosine|90	0.6879297158557025	0.9028006589785832	90.0	0.0	100.0	0.07908428720083246	0.07547169811320754	0.08306010928961749	42.0	66.08353158699902	cosine	0.1771988179439227
65	30.0	0.07577689760847103	0.1	0.15	0.49899536052105703	100|0.0|cosine|30	0.7029982587156575	0.9043382756727072	30.0	0.0	100.0	0.09365244536940687	0.08937437934458789	0.09836065573770492	42.0	61.131389861999196	cosine	0.1368072071561005
